choice,id,alt,pf,cl,loc,wk,tod,seas,chid
False,99,1,0,5,0,0,0,1,1181
False,99,2,0,1,0,0,1,0,1181
False,99,3,9,5,1,0,0,0,1181
True,99,4,7,0,0,1,0,0,1181
False,99,1,9,5,0,1,0,0,1182
False,99,2,0,0,0,1,1,0,1182
False,99,3,0,5,1,0,0,1,1182
True,99,4,7,1,0,0,0,0,1182
False,99,1,9,1,0,1,0,0,1183
True,99,2,7,0,1,0,0,0,1183
False,99,3,0,5,0,1,1,0,1183
False,99,4,0,0,0,0,0,1,1183
True,100,1,0,0,1,0,0,1,1184
False,100,2,7,5,0,1,0,0,1184
False,100,3,0,1,0,0,1,0,1184
False,100,4,9,1,0,1,0,0,1184
False,100,1,7,5,0,0,0,0,1185
True,100,2,0,1,0,1,1,0,1185
False,100,3,0,0,0,1,0,1,1185
False,100,4,9,5,1,0,0,0,1185
False,100,1,9,1,0,0,0,0,1186
False,100,2,0,1,0,0,1,0,1186
False,100,3,7,5,0,1,0,0,1186
True,100,4,0,0,1,0,0,1,1186
False,100,1,7,5,0,1,0,0,1187
False,100,2,9,1,0,0,0,0,1187
False,100,3,0,0,0,1,1,0,1187
True,100,4,0,1,1,0,0,1,1187
False,100,1,7,5,0,1,0,0,1188
False,100,2,9,1,1,0,0,0,1188
True,100,3,0,0,0,0,0,1,1188
False,100,4,0,5,0,1,1,0,1188
False,100,1,7,0,0,1,0,0,1189
False,100,2,9,5,0,1,0,0,1189
True,100,3,0,1,1,0,1,0,1189
False,100,4,0,5,0,0,0,1,1189
False,100,1,9,5,0,0,0,0,1190
False,100,2,7,1,0,1,0,0,1190
True,100,3,0,0,0,1,1,0,1190
False,100,4,0,0,1,0,0,1,1190
False,100,1,0,1,0,1,0,1,1191
False,100,2,9,1,0,0,0,0,1191
True,100,3,7,0,1,0,0,0,1191
False,100,4,0,5,0,1,1,0,1191
True,100,1,0,0,1,0,1,0,1192
False,100,2,9,1,0,1,0,0,1192
False,100,3,0,0,0,0,0,1,1192
False,100,4,7,5,0,1,0,0,1192
False,100,1,0,0,0,0,0,1,1193
False,100,2,9,0,0,0,0,0,1193
True,100,3,0,1,1,0,1,0,1193
False,100,4,7,5,0,1,0,0,1193
False,100,1,0,5,0,1,0,1,1194
False,100,2,9,0,0,0,0,0,1194
False,100,3,0,1,0,0,1,0,1194
True,100,4,7,5,1,0,0,0,1194
False,100,1,9,0,0,1,0,0,1195
False,100,2,7,1,0,0,0,0,1195
True,100,3,0,1,1,0,0,1,1195
False,100,4,0,5,0,0,1,0,1195
False,101,1,9,5,0,0,0,0,1196
False,101,2,0,0,0,1,0,1,1196
False,101,3,0,1,1,0,1,0,1196
True,101,4,7,5,0,1,0,0,1196
False,101,1,0,0,0,1,0,1,1197
False,101,2,0,5,0,0,1,0,1197
False,101,3,9,5,0,0,0,0,1197
True,101,4,7,1,0,1,0,0,1197
False,101,1,0,1,0,1,1,0,1198
True,101,2,9,5,1,0,0,0,1198
False,101,3,0,5,0,1,0,1,1198
False,101,4,7,0,0,0,0,0,1198
True,101,1,9,0,0,1,0,0,1199
False,101,2,0,1,0,0,0,1,1199
False,101,3,0,1,0,1,1,0,1199
False,101,4,7,5,0,0,0,0,1199
False,101,1,0,5,0,0,0,1,1200
False,101,2,0,0,0,0,1,0,1200
True,101,3,9,1,0,1,0,0,1200
False,101,4,7,1,0,1,0,0,1200
False,101,1,7,5,0,0,0,0,1201
False,101,2,0,1,0,1,1,0,1201
False,101,3,0,0,0,1,0,1,1201
True,101,4,9,1,0,0,0,0,1201
False,101,1,9,5,0,0,0,0,1202
False,101,2,0,1,0,0,1,0,1202
True,101,3,7,5,0,1,0,0,1202
False,101,4,0,0,1,0,0,1,1202
True,101,1,9,5,0,0,0,0,1203
False,101,2,7,0,0,0,0,0,1203
False,101,3,0,0,0,1,1,0,1203
False,101,4,0,1,0,1,0,1,1203
False,101,1,0,0,0,1,0,1,1204
True,101,2,9,1,1,0,0,0,1204
False,101,3,7,5,0,0,0,0,1204
False,101,4,0,5,0,1,1,0,1204
False,101,1,7,0,0,1,0,0,1205
False,101,2,0,5,0,1,1,0,1205
True,101,3,9,1,1,0,0,0,1205
False,101,4,0,1,0,0,0,1,1205
False,101,1,0,5,1,0,1,0,1206
True,101,2,9,1,0,1,0,0,1206
False,101,3,7,0,0,0,0,0,1206
False,101,4,0,0,0,1,0,1,1206
False,101,1,0,1,0,1,1,0,1207
False,101,2,9,5,0,1,0,0,1207
True,101,3,7,0,1,0,0,0,1207
False,101,4,0,1,0,1,0,1,1207
False,102,1,0,0,1,0,0,1,1208
True,102,2,7,5,0,1,0,0,1208
False,102,3,0,1,0,0,1,0,1208
False,102,4,9,1,0,1,0,0,1208
True,102,1,7,5,0,0,0,0,1209
False,102,2,0,1,0,1,1,0,1209
False,102,3,0,0,0,1,0,1,1209
False,102,4,9,5,1,0,0,0,1209
False,102,1,9,1,0,0,0,0,1210
False,102,2,0,1,0,0,1,0,1210
True,102,3,7,5,0,1,0,0,1210
False,102,4,0,0,1,0,0,1,1210
True,102,1,7,5,0,1,0,0,1211
False,102,2,9,1,0,0,0,0,1211
False,102,3,0,0,0,1,1,0,1211
False,102,4,0,1,1,0,0,1,1211
True,102,1,7,5,0,1,0,0,1212
False,102,2,9,1,1,0,0,0,1212
False,102,3,0,0,0,0,0,1,1212
False,102,4,0,5,0,1,1,0,1212
True,102,1,7,0,0,1,0,0,1213
False,102,2,9,5,0,1,0,0,1213
False,102,3,0,1,1,0,1,0,1213
False,102,4,0,5,0,0,0,1,1213
False,102,1,9,5,0,0,0,0,1214
True,102,2,7,1,0,1,0,0,1214
False,102,3,0,0,0,1,1,0,1214
False,102,4,0,0,1,0,0,1,1214
False,102,1,0,1,0,1,0,1,1215
False,102,2,9,1,0,0,0,0,1215
True,102,3,7,0,1,0,0,0,1215
False,102,4,0,5,0,1,1,0,1215
False,102,1,0,0,1,0,1,0,1216
False,102,2,9,1,0,1,0,0,1216
False,102,3,0,0,0,0,0,1,1216
True,102,4,7,5,0,1,0,0,1216
False,102,1,0,0,0,0,0,1,1217
False,102,2,9,0,0,0,0,0,1217
False,102,3,0,1,1,0,1,0,1217
True,102,4,7,5,0,1,0,0,1217
False,102,1,0,5,0,1,0,1,1218
False,102,2,9,0,0,0,0,0,1218
False,102,3,0,1,0,0,1,0,1218
True,102,4,7,5,1,0,0,0,1218
False,102,1,9,0,0,1,0,0,1219
True,102,2,7,1,0,0,0,0,1219
False,102,3,0,1,1,0,0,1,1219
False,102,4,0,5,0,0,1,0,1219
True,103,1,7,5,1,0,0,0,1220
False,103,2,0,1,0,1,0,1,1220
False,103,3,0,0,0,0,1,0,1220
False,103,4,9,0,0,0,0,0,1220
False,103,1,0,5,0,1,1,0,1221
False,103,2,0,5,0,0,0,1,1221
False,103,3,9,1,1,0,0,0,1221
True,103,4,7,0,0,1,0,0,1221
False,103,1,0,1,0,0,0,1,1222
True,103,2,7,0,0,0,0,0,1222
False,103,3,9,0,1,0,0,0,1222
False,103,4,0,5,0,1,1,0,1222
False,103,1,9,1,1,0,0,0,1223
True,103,2,7,1,0,1,0,0,1223
False,103,3,0,0,0,1,1,0,1223
False,103,4,0,5,0,0,0,1,1223
False,103,1,0,5,0,0,1,0,1224
True,103,2,7,0,1,0,0,0,1224
False,103,3,0,1,0,1,0,1,1224
False,103,4,9,0,0,0,0,0,1224
False,103,1,0,5,1,0,0,1,1225
True,103,2,7,1,0,1,0,0,1225
False,103,3,0,0,0,0,1,0,1225
False,103,4,9,1,0,0,0,0,1225
True,103,1,7,1,0,0,0,0,1226
False,103,2,9,0,0,1,0,0,1226
False,103,3,0,5,0,0,1,0,1226
False,103,4,0,1,1,0,0,1,1226
False,103,1,9,0,0,1,0,0,1227
True,103,2,7,0,0,0,0,0,1227
False,103,3,0,1,0,1,0,1,1227
False,103,4,0,5,1,0,1,0,1227
True,103,1,0,0,1,0,0,1,1228
False,103,2,0,1,0,0,1,0,1228
False,103,3,9,1,0,0,0,0,1228
False,103,4,9,5,0,1,0,0,1228
False,103,1,9,0,0,1,0,0,1229
False,103,2,7,5,0,0,0,0,1229
True,103,3,0,1,1,0,0,1,1229
False,103,4,0,0,0,0,1,0,1229
True,103,1,0,1,0,1,0,1,1230
False,103,2,9,0,0,1,0,0,1230
False,103,3,0,0,0,0,1,0,1230
False,103,4,7,5,1,0,0,0,1230
False,103,1,0,5,0,1,0,1,1231
False,103,2,9,0,0,1,0,0,1231
True,103,3,7,1,0,0,0,0,1231
False,103,4,0,0,0,0,1,0,1231
True,104,1,7,5,1,0,0,0,1232
False,104,2,0,1,0,1,0,1,1232
False,104,3,0,0,0,0,1,0,1232
False,104,4,9,0,0,0,0,0,1232
False,104,1,0,5,0,1,1,0,1233
False,104,2,0,5,0,0,0,1,1233
False,104,3,9,1,1,0,0,0,1233
True,104,4,7,0,0,1,0,0,1233
False,104,1,0,1,0,0,0,1,1234
False,104,2,7,0,0,0,0,0,1234
True,104,3,9,0,1,0,0,0,1234
False,104,4,0,5,0,1,1,0,1234
False,104,1,9,1,1,0,0,0,1235
True,104,2,7,1,0,1,0,0,1235
False,104,3,0,0,0,1,1,0,1235
False,104,4,0,5,0,0,0,1,1235
False,104,1,0,5,0,0,1,0,1236
True,104,2,7,0,1,0,0,0,1236
False,104,3,0,1,0,1,0,1,1236
False,104,4,9,0,0,0,0,0,1236
False,104,1,0,5,1,0,0,1,1237
True,104,2,7,1,0,1,0,0,1237
False,104,3,0,0,0,0,1,0,1237
False,104,4,9,1,0,0,0,0,1237
False,104,1,7,1,0,0,0,0,1238
True,104,2,9,0,0,1,0,0,1238
False,104,3,0,5,0,0,1,0,1238
False,104,4,0,1,1,0,0,1,1238
True,104,1,9,0,0,1,0,0,1239
False,104,2,7,0,0,0,0,0,1239
False,104,3,0,1,0,1,0,1,1239
False,104,4,0,5,1,0,1,0,1239
False,104,1,0,0,1,0,0,1,1240
False,104,2,0,1,0,0,1,0,1240
False,104,3,9,1,0,0,0,0,1240
True,104,4,9,5,0,1,0,0,1240
True,104,1,9,0,0,1,0,0,1241
False,104,2,7,5,0,0,0,0,1241
False,104,3,0,1,1,0,0,1,1241
False,104,4,0,0,0,0,1,0,1241
False,104,1,0,1,0,1,0,1,1242
False,104,2,9,0,0,1,0,0,1242
False,104,3,0,0,0,0,1,0,1242
True,104,4,7,5,1,0,0,0,1242
False,104,1,0,5,0,1,0,1,1243
True,104,2,9,0,0,1,0,0,1243
False,104,3,7,1,0,0,0,0,1243
False,104,4,0,0,0,0,1,0,1243
False,105,1,9,5,0,1,0,0,1244
True,105,2,7,1,0,0,0,0,1244
False,105,3,0,0,0,0,0,1,1244
False,105,4,0,5,0,0,0,1,1244
True,105,1,0,1,0,1,1,0,1245
False,105,2,0,5,1,0,0,1,1245
False,105,3,9,5,1,0,0,0,1245
False,105,4,7,0,0,1,0,0,1245
False,105,1,0,1,0,1,0,1,1246
False,105,2,7,0,0,0,0,0,1246
False,105,3,9,0,0,0,0,0,1246
True,105,4,0,5,0,1,1,0,1246
False,105,1,9,1,1,0,0,0,1247
True,105,2,0,5,0,1,1,0,1247
False,105,3,7,0,0,0,0,0,1247
False,105,4,0,5,0,1,0,1,1247
False,105,1,9,5,0,0,0,0,1248
False,105,2,0,0,0,1,0,1,1248
True,105,3,0,1,1,0,1,0,1248
False,105,4,7,5,0,1,0,0,1248
False,105,1,0,0,0,1,0,1,1249
False,105,2,0,5,0,0,1,0,1249
False,105,3,9,5,0,0,0,0,1249
True,105,4,7,1,0,1,0,0,1249
True,105,1,0,1,0,1,1,0,1250
False,105,2,9,5,1,0,0,0,1250
False,105,3,0,5,0,1,0,1,1250
False,105,4,7,0,0,0,0,0,1250
False,105,1,9,0,0,1,0,0,1251
False,105,2,0,1,0,0,0,1,1251
True,105,3,0,1,0,1,1,0,1251
False,105,4,7,5,0,0,0,0,1251
False,105,1,0,5,0,0,0,1,1252
False,105,2,0,0,0,0,1,0,1252
False,105,3,9,1,0,1,0,0,1252
True,105,4,7,1,0,1,0,0,1252
False,105,1,7,5,0,0,0,0,1253
True,105,2,0,1,0,1,1,0,1253
False,105,3,0,0,0,1,0,1,1253
False,105,4,9,1,0,0,0,0,1253
False,105,1,9,5,0,0,0,0,1254
False,105,2,0,1,0,0,1,0,1254
True,105,3,7,5,0,1,0,0,1254
False,105,4,0,0,1,0,0,1,1254
False,105,1,9,5,0,0,0,0,1255
False,105,2,7,0,0,0,0,0,1255
True,105,3,0,0,0,1,1,0,1255
False,105,4,0,1,0,1,0,1,1255
False,106,1,9,5,0,0,0,0,1256
False,106,2,0,0,0,1,0,1,1256
True,106,3,0,1,1,0,1,0,1256
False,106,4,7,5,0,1,0,0,1256
True,106,1,0,0,0,1,0,1,1257
False,106,2,0,5,0,0,1,0,1257
False,106,3,9,5,0,0,0,0,1257
False,106,4,7,1,0,1,0,0,1257
True,106,1,0,1,0,1,1,0,1258
False,106,2,9,5,1,0,0,0,1258
False,106,3,0,5,0,1,0,1,1258
False,106,4,7,0,0,0,0,0,1258
False,106,1,9,0,0,1,0,0,1259
False,106,2,0,1,0,0,0,1,1259
True,106,3,0,1,0,1,1,0,1259
False,106,4,7,5,0,0,0,0,1259
False,106,1,0,5,0,0,0,1,1260
True,106,2,0,0,0,0,1,0,1260
False,106,3,9,1,0,1,0,0,1260
False,106,4,7,1,0,1,0,0,1260
False,106,1,7,5,0,0,0,0,1261
True,106,2,0,1,0,1,1,0,1261
False,106,3,0,0,0,1,0,1,1261
False,106,4,9,1,0,0,0,0,1261
False,106,1,9,5,0,0,0,0,1262
False,106,2,0,1,0,0,1,0,1262
False,106,3,7,5,0,1,0,0,1262
True,106,4,0,0,1,0,0,1,1262
False,106,1,9,5,0,0,0,0,1263
False,106,2,7,0,0,0,0,0,1263
True,106,3,0,0,0,1,1,0,1263
False,106,4,0,1,0,1,0,1,1263
False,106,1,0,0,0,1,0,1,1264
False,106,2,9,1,1,0,0,0,1264
False,106,3,7,5,0,0,0,0,1264
True,106,4,0,5,0,1,1,0,1264
False,106,1,7,0,0,1,0,0,1265
True,106,2,0,5,0,1,1,0,1265
False,106,3,9,1,1,0,0,0,1265
False,106,4,0,1,0,0,0,1,1265
True,106,1,0,5,1,0,1,0,1266
False,106,2,9,1,0,1,0,0,1266
False,106,3,7,0,0,0,0,0,1266
False,106,4,0,0,0,1,0,1,1266
False,106,1,0,1,0,1,1,0,1267
False,106,2,9,5,0,1,0,0,1267
True,106,3,7,0,1,0,0,0,1267
False,106,4,0,1,0,1,0,1,1267
True,107,1,0,5,0,1,1,0,1268
False,107,2,9,0,1,0,0,0,1268
False,107,3,0,1,0,1,0,1,1268
False,107,4,7,5,0,0,0,0,1268
True,107,1,0,5,1,0,0,1,1269
False,107,2,7,1,0,0,0,0,1269
False,107,3,0,0,0,0,1,0,1269
False,107,4,9,1,0,0,0,0,1269
False,107,1,0,1,0,0,1,0,1270
True,107,2,7,5,0,1,0,0,1270
False,107,3,0,0,0,0,1,0,1270
False,107,4,0,1,0,0,0,1,1270
False,107,1,9,0,0,1,0,0,1271
False,107,2,7,0,0,0,0,0,1271
False,107,3,0,1,0,1,0,1,1271
True,107,4,0,5,1,0,1,0,1271
True,107,1,7,5,1,0,0,0,1272
False,107,2,0,1,0,1,0,1,1272
False,107,3,0,0,0,0,1,0,1272
False,107,4,9,0,0,0,0,0,1272
False,107,1,0,5,0,1,1,0,1273
False,107,2,0,5,0,0,0,1,1273
False,107,3,9,1,1,0,0,0,1273
True,107,4,7,0,0,1,0,0,1273
False,107,1,0,1,0,0,0,1,1274
False,107,2,7,0,0,0,0,0,1274
False,107,3,9,0,1,0,0,0,1274
True,107,4,0,5,0,1,1,0,1274
False,107,1,9,1,1,0,0,0,1275
False,107,2,7,1,0,1,0,0,1275
True,107,3,0,0,0,1,1,0,1275
False,107,4,0,5,0,0,0,1,1275
False,107,1,0,5,0,0,1,0,1276
True,107,2,7,0,1,0,0,0,1276
False,107,3,0,1,0,1,0,1,1276
False,107,4,9,0,0,0,0,0,1276
True,107,1,0,5,1,0,0,1,1277
False,107,2,7,1,0,1,0,0,1277
False,107,3,0,0,0,0,1,0,1277
False,107,4,9,1,0,0,0,0,1277
False,107,1,7,1,0,0,0,0,1278
False,107,2,9,0,0,1,0,0,1278
False,107,3,0,5,0,0,1,0,1278
True,107,4,0,1,1,0,0,1,1278
False,107,1,9,0,0,1,0,0,1279
False,107,2,7,0,0,0,0,0,1279
False,107,3,0,1,0,1,0,1,1279
True,107,4,0,5,1,0,1,0,1279
True,108,1,7,5,0,1,0,0,1280
False,108,2,9,1,1,0,0,0,1280
False,108,3,0,0,0,0,0,1,1280
False,108,4,0,5,0,1,1,0,1280
True,108,1,7,0,0,1,0,0,1281
False,108,2,9,5,0,1,0,0,1281
False,108,3,0,1,1,0,1,0,1281
False,108,4,0,5,0,0,0,1,1281
False,108,1,9,5,0,0,0,0,1282
True,108,2,7,1,0,1,0,0,1282
False,108,3,0,0,0,1,1,0,1282
False,108,4,0,0,1,0,0,1,1282
False,108,1,0,1,0,1,0,1,1283
False,108,2,9,1,0,0,0,0,1283
True,108,3,7,0,1,0,0,0,1283
False,108,4,0,5,0,1,1,0,1283
False,108,1,0,0,1,0,1,0,1284
True,108,2,9,1,0,1,0,0,1284
False,108,3,0,0,0,0,0,1,1284
False,108,4,7,5,0,1,0,0,1284
False,108,1,0,0,0,0,0,1,1285
False,108,2,9,0,0,0,0,0,1285
False,108,3,0,1,1,0,1,0,1285
True,108,4,7,5,0,1,0,0,1285
False,108,1,0,5,0,1,0,1,1286
True,108,2,9,0,0,0,0,0,1286
False,108,3,0,1,0,0,1,0,1286
False,108,4,7,5,1,0,0,0,1286
False,108,1,9,0,0,1,0,0,1287
True,108,2,7,1,0,0,0,0,1287
False,108,3,0,1,1,0,0,1,1287
False,108,4,0,5,0,0,1,0,1287
False,108,1,0,5,0,1,0,1,1288
False,108,2,0,5,0,0,1,0,1288
True,108,3,9,0,0,1,0,0,1288
False,108,4,7,1,0,0,0,0,1288
False,108,1,0,1,0,1,0,1,1289
False,108,2,0,5,1,0,1,0,1289
False,108,3,7,0,0,0,0,0,1289
True,108,4,9,0,0,1,0,0,1289
False,108,1,9,5,0,1,0,0,1290
False,108,2,0,0,0,1,1,0,1290
False,108,3,0,5,1,0,0,1,1290
True,108,4,7,1,0,0,0,0,1290
False,108,1,0,1,0,1,1,0,1291
True,108,2,7,5,0,0,0,0,1291
False,108,3,9,5,1,0,0,0,1291
False,108,4,0,0,0,1,0,1,1291
True,109,1,0,0,1,0,1,0,1292
False,109,2,7,1,0,0,0,0,1292
False,109,3,9,5,0,1,0,0,1292
False,109,4,0,5,0,1,0,1,1292
False,109,1,9,5,0,1,0,0,1293
False,109,2,0,0,0,0,0,1,1293
False,109,3,7,1,0,0,0,0,1293
True,109,4,0,0,1,0,1,0,1293
False,109,1,7,0,0,0,0,0,1294
True,109,2,0,0,0,1,1,0,1294
False,109,3,0,5,0,1,0,1,1294
False,109,4,9,1,0,0,0,0,1294
True,109,1,7,5,1,0,0,0,1295
False,109,2,0,1,0,0,0,1,1295
False,109,3,0,5,0,0,1,0,1295
False,109,4,9,0,0,1,0,0,1295
False,109,1,0,0,0,1,0,1,1296
False,109,2,0,1,0,0,1,0,1296
True,109,3,9,0,0,1,0,0,1296
False,109,4,7,5,1,0,0,0,1296
False,109,1,0,5,0,0,0,1,1297
False,109,2,0,1,0,0,1,0,1297
False,109,3,9,5,1,0,0,0,1297
True,109,4,7,0,0,1,0,0,1297
False,109,1,9,5,0,1,0,0,1298
False,109,2,0,0,0,1,1,0,1298
False,109,3,0,5,1,0,0,1,1298
True,109,4,7,1,0,0,0,0,1298
False,109,1,9,1,0,1,0,0,1299
True,109,2,7,0,1,0,0,0,1299
False,109,3,0,5,0,1,1,0,1299
False,109,4,0,0,0,0,0,1,1299
False,109,1,0,0,0,0,1,0,1300
False,109,2,9,1,0,0,0,0,1300
False,109,3,0,5,0,0,0,1,1300
True,109,4,0,5,0,1,0,1,1300
False,109,1,9,5,0,1,0,0,1301
False,109,2,0,5,0,0,0,1,1301
True,109,3,7,1,0,0,0,0,1301
False,109,4,0,0,0,0,1,0,1301
True,109,1,7,1,0,0,0,0,1302
False,109,2,0,0,0,0,1,0,1302
False,109,3,0,5,1,0,0,1,1302
False,109,4,9,5,0,1,0,0,1302
False,109,1,0,0,0,0,1,0,1303
False,109,2,0,1,0,1,0,1,1303
True,109,3,7,5,0,0,0,0,1303
False,109,4,9,0,0,0,0,0,1303
False,110,1,9,0,0,0,0,0,1304
False,110,2,0,0,0,1,0,1,1304
True,110,3,0,1,1,0,1,0,1304
False,110,4,7,5,0,1,0,0,1304
False,110,1,0,0,0,0,1,0,1305
True,110,2,7,5,0,0,0,0,1305
False,110,3,0,0,1,0,0,1,1305
False,110,4,9,1,0,1,0,0,1305
True,110,1,0,1,0,0,1,0,1306
False,110,2,9,5,0,1,0,0,1306
False,110,3,0,5,0,1,0,1,1306
False,110,4,7,0,0,0,0,0,1306
False,110,1,9,0,1,0,0,0,1307
True,110,2,7,5,0,0,0,0,1307
False,110,3,0,1,0,1,0,1,1307
False,110,4,0,1,0,0,1,0,1307
False,110,1,0,0,1,0,1,0,1308
True,110,2,7,1,0,0,0,0,1308
False,110,3,9,5,0,1,0,0,1308
False,110,4,0,5,0,1,0,1,1308
False,110,1,9,5,0,1,0,0,1309
False,110,2,0,0,0,0,0,1,1309
False,110,3,7,1,0,0,0,0,1309
True,110,4,0,0,1,0,1,0,1309
True,110,1,7,0,0,0,0,0,1310
False,110,2,0,0,0,1,1,0,1310
False,110,3,0,5,0,1,0,1,1310
False,110,4,9,1,0,0,0,0,1310
True,110,1,7,5,1,0,0,0,1311
False,110,2,0,1,0,0,0,1,1311
False,110,3,0,5,0,0,1,0,1311
False,110,4,9,0,0,1,0,0,1311
False,110,1,0,0,0,1,0,1,1312
False,110,2,0,1,0,0,1,0,1312
False,110,3,9,0,0,1,0,0,1312
True,110,4,7,5,1,0,0,0,1312
False,110,1,0,5,0,0,0,1,1313
False,110,2,0,1,0,0,1,0,1313
False,110,3,9,5,1,0,0,0,1313
True,110,4,7,0,0,1,0,0,1313
False,110,1,9,5,0,1,0,0,1314
False,110,2,0,0,0,1,1,0,1314
False,110,3,0,5,1,0,0,1,1314
True,110,4,7,1,0,0,0,0,1314
False,110,1,9,1,0,1,0,0,1315
True,110,2,7,0,1,0,0,0,1315
False,110,3,0,5,0,1,1,0,1315
False,110,4,0,0,0,0,0,1,1315
True,111,1,0,5,0,1,1,0,1316
False,111,2,9,0,1,0,0,0,1316
False,111,3,0,1,0,1,0,1,1316
False,111,4,7,5,0,0,0,0,1316
True,111,1,0,5,1,0,0,1,1317
False,111,2,7,1,0,0,0,0,1317
False,111,3,0,0,0,0,1,0,1317
False,111,4,9,1,0,0,0,0,1317
False,111,1,0,1,0,0,1,0,1318
True,111,2,7,5,0,1,0,0,1318
False,111,3,0,0,0,0,1,0,1318
False,111,4,0,1,0,0,0,1,1318
True,111,1,9,0,0,1,0,0,1319
False,111,2,7,0,0,0,0,0,1319
False,111,3,0,1,0,1,0,1,1319
False,111,4,0,5,1,0,1,0,1319
False,111,1,7,5,1,0,0,0,1320
True,111,2,0,1,0,1,0,1,1320
False,111,3,0,0,0,0,1,0,1320
False,111,4,9,0,0,0,0,0,1320
True,111,1,0,5,0,1,1,0,1321
False,111,2,0,5,0,0,0,1,1321
False,111,3,9,1,1,0,0,0,1321
False,111,4,7,0,0,1,0,0,1321
False,111,1,0,1,0,0,0,1,1322
False,111,2,7,0,0,0,0,0,1322
False,111,3,9,0,1,0,0,0,1322
True,111,4,0,5,0,1,1,0,1322
False,111,1,9,1,1,0,0,0,1323
False,111,2,7,1,0,1,0,0,1323
True,111,3,0,0,0,1,1,0,1323
False,111,4,0,5,0,0,0,1,1323
False,111,1,0,5,0,0,1,0,1324
False,111,2,7,0,1,0,0,0,1324
True,111,3,0,1,0,1,0,1,1324
False,111,4,9,0,0,0,0,0,1324
False,111,1,0,5,1,0,0,1,1325
True,111,2,7,1,0,1,0,0,1325
False,111,3,0,0,0,0,1,0,1325
False,111,4,9,1,0,0,0,0,1325
False,111,1,7,1,0,0,0,0,1326
True,111,2,9,0,0,1,0,0,1326
False,111,3,0,5,0,0,1,0,1326
False,111,4,0,1,1,0,0,1,1326
True,111,1,9,0,0,1,0,0,1327
False,111,2,7,0,0,0,0,0,1327
False,111,3,0,1,0,1,0,1,1327
False,111,4,0,5,1,0,1,0,1327
False,112,1,9,5,0,0,0,0,1328
False,112,2,0,0,0,1,0,1,1328
True,112,3,0,1,1,0,1,0,1328
False,112,4,7,5,0,1,0,0,1328
False,112,1,0,0,0,1,0,1,1329
False,112,2,0,5,0,0,1,0,1329
False,112,3,9,5,0,0,0,0,1329
True,112,4,7,1,0,1,0,0,1329
True,112,1,0,1,0,1,1,0,1330
False,112,2,9,5,1,0,0,0,1330
False,112,3,0,5,0,1,0,1,1330
False,112,4,7,0,0,0,0,0,1330
False,112,1,9,0,0,1,0,0,1331
True,112,2,0,1,0,0,0,1,1331
False,112,3,0,1,0,1,1,0,1331
False,112,4,7,5,0,0,0,0,1331
False,112,1,0,5,0,0,0,1,1332
True,112,2,0,0,0,0,1,0,1332
False,112,3,9,1,0,1,0,0,1332
False,112,4,7,1,0,1,0,0,1332
False,112,1,7,5,0,0,0,0,1333
False,112,2,0,1,0,1,1,0,1333
True,112,3,0,0,0,1,0,1,1333
False,112,4,9,1,0,0,0,0,1333
False,112,1,9,5,0,0,0,0,1334
False,112,2,0,1,0,0,1,0,1334
False,112,3,7,5,0,1,0,0,1334
True,112,4,0,0,1,0,0,1,1334
False,112,1,9,5,0,0,0,0,1335
False,112,2,7,0,0,0,0,0,1335
True,112,3,0,0,0,1,1,0,1335
False,112,4,0,1,0,1,0,1,1335
True,112,1,0,0,0,1,0,1,1336
False,112,2,9,1,1,0,0,0,1336
False,112,3,7,5,0,0,0,0,1336
False,112,4,0,5,0,1,1,0,1336
False,112,1,7,0,0,1,0,0,1337
False,112,2,0,5,0,1,1,0,1337
False,112,3,9,1,1,0,0,0,1337
True,112,4,0,1,0,0,0,1,1337
True,112,1,0,5,1,0,1,0,1338
False,112,2,9,1,0,1,0,0,1338
False,112,3,7,0,0,0,0,0,1338
False,112,4,0,0,0,1,0,1,1338
False,112,1,0,1,0,1,1,0,1339
False,112,2,9,5,0,1,0,0,1339
True,112,3,7,0,1,0,0,0,1339
False,112,4,0,1,0,1,0,1,1339
False,113,1,0,0,1,0,0,1,1340
True,113,2,7,5,0,1,0,0,1340
False,113,3,0,1,0,0,1,0,1340
False,113,4,9,1,0,1,0,0,1340
False,113,1,7,5,0,0,0,0,1341
False,113,2,0,1,0,1,1,0,1341
True,113,3,0,0,0,1,0,1,1341
False,113,4,9,5,1,0,0,0,1341
False,113,1,9,1,0,0,0,0,1342
False,113,2,0,1,0,0,1,0,1342
True,113,3,7,5,0,1,0,0,1342
False,113,4,0,0,1,0,0,1,1342
False,113,1,7,5,0,1,0,0,1343
False,113,2,9,1,0,0,0,0,1343
True,113,3,0,0,0,1,1,0,1343
False,113,4,0,1,1,0,0,1,1343
False,113,1,7,5,0,1,0,0,1344
True,113,2,9,1,1,0,0,0,1344
False,113,3,0,0,0,0,0,1,1344
False,113,4,0,5,0,1,1,0,1344
True,113,1,7,0,0,1,0,0,1345
False,113,2,9,5,0,1,0,0,1345
False,113,3,0,1,1,0,1,0,1345
False,113,4,0,5,0,0,0,1,1345
False,113,1,9,5,0,0,0,0,1346
False,113,2,7,1,0,1,0,0,1346
True,113,3,0,0,0,1,1,0,1346
False,113,4,0,0,1,0,0,1,1346
False,113,1,0,1,0,1,0,1,1347
