custom_id,alt,FIRST,PURPOSE,LUGGAGE,DEST,CHOICE,MALE,GROUP,SURVEY,TICKET,AGE,ID,SP,GA,WHO,INCOME,ORIGIN,TIME,COST,HEADWAY,SEATS,AV
471,TRAIN,1,1,1,5,FALSE,0,2,0,1,2,66,1,0,3,2,2,157,64,60,0,1
472,CAR,1,1,1,5,FALSE,0,2,0,1,2,66,1,0,3,2,2,175,56,0,0,1
472,SM,1,1,1,5,TRUE,0,2,0,1,2,66,1,0,3,2,2,115,81,30,1,1
472,TRAIN,1,1,1,5,FALSE,0,2,0,1,2,66,1,0,3,2,2,173,71,30,0,1
473,CAR,1,1,1,5,FALSE,0,2,0,1,2,66,1,0,3,2,2,108,70,0,0,1
473,SM,1,1,1,5,TRUE,0,2,0,1,2,66,1,0,3,2,2,118,74,10,1,1
473,TRAIN,1,1,1,5,FALSE,0,2,0,1,2,66,1,0,3,2,2,173,64,30,0,1
474,CAR,1,1,1,5,FALSE,0,2,0,1,2,66,1,0,3,2,2,108,56,0,0,1
474,SM,1,1,1,5,TRUE,0,2,0,1,2,66,1,0,3,2,2,115,88,20,0,1
474,TRAIN,1,1,1,5,FALSE,0,2,0,1,2,66,1,0,3,2,2,173,85,60,0,1
475,CAR,1,1,1,5,FALSE,0,2,0,1,2,66,1,0,3,2,2,108,91,0,0,1
475,SM,1,1,1,5,TRUE,0,2,0,1,2,66,1,0,3,2,2,118,92,30,0,1
475,TRAIN,1,1,1,5,FALSE,0,2,0,1,2,66,1,0,3,2,2,206,85,30,0,1
476,CAR,1,1,1,5,FALSE,0,2,0,1,2,66,1,0,3,2,2,135,70,0,0,1
476,SM,1,1,1,5,TRUE,0,2,0,1,2,66,1,0,3,2,2,118,92,30,0,1
476,TRAIN,1,1,1,5,FALSE,0,2,0,1,2,66,1,0,3,2,2,173,71,60,0,1
477,CAR,1,1,1,2,FALSE,1,2,0,1,2,67,1,0,3,2,1,90,60,0,0,1
477,SM,1,1,1,2,TRUE,1,2,0,1,2,67,1,0,3,2,1,62,84,30,1,1
477,TRAIN,1,1,1,2,FALSE,1,2,0,1,2,67,1,0,3,2,1,140,78,120,0,1
478,CAR,1,1,1,2,FALSE,1,2,0,1,2,67,1,0,3,2,1,117,48,0,0,1
478,SM,1,1,1,2,TRUE,1,2,0,1,2,67,1,0,3,2,1,65,68,30,0,1
478,TRAIN,1,1,1,2,FALSE,1,2,0,1,2,67,1,0,3,2,1,110,58,120,0,1
479,CAR,1,1,1,2,FALSE,1,2,0,1,2,67,1,0,3,2,1,72,48,0,0,1
479,SM,1,1,1,2,TRUE,1,2,0,1,2,67,1,0,3,2,1,69,74,20,1,1
479,TRAIN,1,1,1,2,FALSE,1,2,0,1,2,67,1,0,3,2,1,140,58,120,0,1
480,CAR,1,1,1,2,FALSE,1,2,0,1,2,67,1,0,3,2,1,117,78,0,0,1
480,SM,1,1,1,2,TRUE,1,2,0,1,2,67,1,0,3,2,1,69,74,10,0,1
480,TRAIN,1,1,1,2,FALSE,1,2,0,1,2,67,1,0,3,2,1,120,58,60,0,1
481,CAR,1,1,1,2,FALSE,1,2,0,1,2,67,1,0,3,2,1,72,78,0,0,1
481,SM,1,1,1,2,TRUE,1,2,0,1,2,67,1,0,3,2,1,69,74,30,0,1
481,TRAIN,1,1,1,2,FALSE,1,2,0,1,2,67,1,0,3,2,1,120,65,120,0,1
482,CAR,1,1,1,2,FALSE,1,2,0,1,2,67,1,0,3,2,1,117,60,0,0,1
482,SM,1,1,1,2,TRUE,1,2,0,1,2,67,1,0,3,2,1,69,74,20,1,1
482,TRAIN,1,1,1,2,FALSE,1,2,0,1,2,67,1,0,3,2,1,110,65,60,0,1
483,CAR,1,1,1,2,FALSE,1,2,0,1,2,67,1,0,3,2,1,90,48,0,0,1
483,SM,1,1,1,2,FALSE,1,2,0,1,2,67,1,0,3,2,1,65,88,10,1,1
483,TRAIN,1,1,1,2,TRUE,1,2,0,1,2,67,1,0,3,2,1,110,78,60,0,1
484,CAR,1,1,1,2,FALSE,1,2,0,1,2,67,1,0,3,2,1,90,78,0,0,1
484,SM,1,1,1,2,TRUE,1,2,0,1,2,67,1,0,3,2,1,62,78,20,0,1
484,TRAIN,1,1,1,2,FALSE,1,2,0,1,2,67,1,0,3,2,1,110,65,120,0,1
485,CAR,1,1,1,2,FALSE,1,2,0,1,2,67,1,0,3,2,1,90,78,0,0,1
485,SM,1,1,1,2,TRUE,1,2,0,1,2,67,1,0,3,2,1,69,99,20,1,1
485,TRAIN,1,1,1,2,FALSE,1,2,0,1,2,67,1,0,3,2,1,120,78,30,0,1
486,CAR,1,1,1,17,FALSE,1,2,0,1,2,68,1,0,3,2,1,60,35,0,0,1
486,SM,1,1,1,17,TRUE,1,2,0,1,2,68,1,0,3,2,1,70,58,30,1,1
486,TRAIN,1,1,1,17,FALSE,1,2,0,1,2,68,1,0,3,2,1,147,50,120,0,1
487,CAR,1,1,1,17,TRUE,1,2,0,1,2,68,1,0,3,2,1,78,28,0,0,1
487,SM,1,1,1,17,FALSE,1,2,0,1,2,68,1,0,3,2,1,73,44,30,0,1
487,TRAIN,1,1,1,17,FALSE,1,2,0,1,2,68,1,0,3,2,1,116,38,120,0,1
488,CAR,1,1,1,17,TRUE,1,2,0,1,2,68,1,0,3,2,1,48,28,0,0,1
488,SM,1,1,1,17,FALSE,1,2,0,1,2,68,1,0,3,2,1,77,48,20,1,1
488,TRAIN,1,1,1,17,FALSE,1,2,0,1,2,68,1,0,3,2,1,147,38,120,0,1
489,CAR,1,1,1,17,FALSE,1,2,0,1,2,68,1,0,3,2,1,78,45,0,0,1
489,SM,1,1,1,17,TRUE,1,2,0,1,2,68,1,0,3,2,1,77,48,10,0,1
489,TRAIN,1,1,1,17,FALSE,1,2,0,1,2,68,1,0,3,2,1,126,38,60,0,1
490,CAR,1,1,1,17,FALSE,1,2,0,1,2,68,1,0,3,2,1,48,45,0,0,1
490,SM,1,1,1,17,TRUE,1,2,0,1,2,68,1,0,3,2,1,77,48,30,0,1
490,TRAIN,1,1,1,17,FALSE,1,2,0,1,2,68,1,0,3,2,1,126,42,120,0,1
491,CAR,1,1,1,17,TRUE,1,2,0,1,2,68,1,0,3,2,1,78,35,0,0,1
491,SM,1,1,1,17,FALSE,1,2,0,1,2,68,1,0,3,2,1,77,48,20,1,1
491,TRAIN,1,1,1,17,FALSE,1,2,0,1,2,68,1,0,3,2,1,116,42,60,0,1
492,CAR,1,1,1,17,TRUE,1,2,0,1,2,68,1,0,3,2,1,60,28,0,0,1
492,SM,1,1,1,17,FALSE,1,2,0,1,2,68,1,0,3,2,1,73,60,10,1,1
492,TRAIN,1,1,1,17,FALSE,1,2,0,1,2,68,1,0,3,2,1,116,50,60,0,1
493,CAR,1,1,1,17,TRUE,1,2,0,1,2,68,1,0,3,2,1,60,45,0,0,1
493,SM,1,1,1,17,FALSE,1,2,0,1,2,68,1,0,3,2,1,70,53,20,0,1
493,TRAIN,1,1,1,17,FALSE,1,2,0,1,2,68,1,0,3,2,1,116,42,120,0,1
494,CAR,1,1,1,17,TRUE,1,2,0,1,2,68,1,0,3,2,1,60,45,0,0,1
494,SM,1,1,1,17,FALSE,1,2,0,1,2,68,1,0,3,2,1,77,71,20,1,1
494,TRAIN,1,1,1,17,FALSE,1,2,0,1,2,68,1,0,3,2,1,126,50,30,0,1
495,CAR,1,1,1,2,FALSE,1,2,0,1,2,69,1,0,3,3,18,150,240,0,0,1
495,SM,1,1,1,2,TRUE,1,2,0,1,2,69,1,0,3,3,18,113,112,30,1,1
495,TRAIN,1,1,1,2,FALSE,1,2,0,1,2,69,1,0,3,3,18,202,110,120,0,1
496,CAR,1,1,1,2,FALSE,1,2,0,1,2,69,1,0,3,3,18,120,192,0,0,1
496,SM,1,1,1,2,TRUE,1,2,0,1,2,69,1,0,3,3,18,120,94,20,1,1
496,TRAIN,1,1,1,2,FALSE,1,2,0,1,2,69,1,0,3,3,18,202,83,120,0,1
497,CAR,1,1,1,2,FALSE,1,2,0,1,2,69,1,0,3,3,18,195,192,0,0,1
497,SM,1,1,1,2,TRUE,1,2,0,1,2,69,1,0,3,3,18,116,92,30,0,1
497,TRAIN,1,1,1,2,FALSE,1,2,0,1,2,69,1,0,3,3,18,155,83,120,0,1
498,CAR,1,1,1,2,FALSE,1,2,0,1,2,69,1,0,3,3,18,195,312,0,0,1
498,SM,1,1,1,2,TRUE,1,2,0,1,2,69,1,0,3,3,18,120,94,10,0,1
498,TRAIN,1,1,1,2,FALSE,1,2,0,1,2,69,1,0,3,3,18,171,83,60,0,1
499,CAR,1,1,1,2,FALSE,1,2,0,1,2,69,1,0,3,3,18,120,312,0,0,1
499,SM,1,1,1,2,TRUE,1,2,0,1,2,69,1,0,3,3,18,120,99,30,0,1
499,TRAIN,1,1,1,2,FALSE,1,2,0,1,2,69,1,0,3,3,18,171,92,120,0,1
500,CAR,1,1,1,2,FALSE,1,2,0,1,2,69,1,0,3,3,18,150,192,0,0,1
500,SM,1,1,1,2,TRUE,1,2,0,1,2,69,1,0,3,3,18,116,118,10,1,1
500,TRAIN,1,1,1,2,FALSE,1,2,0,1,2,69,1,0,3,3,18,155,110,60,0,1
501,CAR,1,1,1,2,FALSE,1,2,0,1,2,69,1,0,3,3,18,195,240,0,0,1
501,SM,1,1,1,2,TRUE,1,2,0,1,2,69,1,0,3,3,18,120,99,20,1,1
501,TRAIN,1,1,1,2,FALSE,1,2,0,1,2,69,1,0,3,3,18,155,92,60,0,1
502,CAR,1,1,1,2,FALSE,1,2,0,1,2,69,1,0,3,3,18,150,312,0,0,1
502,SM,1,1,1,2,TRUE,1,2,0,1,2,69,1,0,3,3,18,113,105,20,0,1
502,TRAIN,1,1,1,2,FALSE,1,2,0,1,2,69,1,0,3,3,18,155,92,120,0,1
503,CAR,1,1,1,2,FALSE,1,2,0,1,2,69,1,0,3,3,18,150,312,0,0,1
503,SM,1,1,1,2,TRUE,1,2,0,1,2,69,1,0,3,3,18,120,133,20,1,1
503,TRAIN,1,1,1,2,FALSE,1,2,0,1,2,69,1,0,3,3,18,171,110,30,0,1
504,CAR,1,1,1,2,FALSE,0,2,0,1,3,70,1,0,3,2,1,60,50,0,0,1
504,SM,1,1,1,2,TRUE,0,2,0,1,3,70,1,0,3,2,1,44,78,30,1,1
504,TRAIN,1,1,1,2,FALSE,0,2,0,1,3,70,1,0,3,2,1,116,72,120,0,1
505,CAR,1,1,1,2,FALSE,0,2,0,1,3,70,1,0,3,2,1,78,40,0,0,1
505,SM,1,1,1,2,FALSE,0,2,0,1,3,70,1,0,3,2,1,47,65,30,0,1
505,TRAIN,1,1,1,2,TRUE,0,2,0,1,3,70,1,0,3,2,1,95,54,120,0,1
506,CAR,1,1,1,2,TRUE,0,2,0,1,3,70,1,0,3,2,1,48,40,0,0,1
506,SM,1,1,1,2,FALSE,0,2,0,1,3,70,1,0,3,2,1,51,68,20,1,1
506,TRAIN,1,1,1,2,FALSE,0,2,0,1,3,70,1,0,3,2,1,116,54,120,0,1
507,CAR,1,1,1,2,FALSE,0,2,0,1,3,70,1,0,3,2,1,78,65,0,0,1
507,SM,1,1,1,2,TRUE,0,2,0,1,3,70,1,0,3,2,1,51,68,10,0,1
507,TRAIN,1,1,1,2,FALSE,0,2,0,1,3,70,1,0,3,2,1,102,54,60,0,1
508,CAR,1,1,1,2,FALSE,0,2,0,1,3,70,1,0,3,2,1,48,65,0,0,1
508,SM,1,1,1,2,TRUE,0,2,0,1,3,70,1,0,3,2,1,51,71,30,0,1
508,TRAIN,1,1,1,2,FALSE,0,2,0,1,3,70,1,0,3,2,1,102,60,120,0,1
509,CAR,1,1,1,2,FALSE,0,2,0,1,3,70,1,0,3,2,1,78,50,0,0,1
509,SM,1,1,1,2,TRUE,0,2,0,1,3,70,1,0,3,2,1,51,71,20,1,1
509,TRAIN,1,1,1,2,FALSE,0,2,0,1,3,70,1,0,3,2,1,95,60,60,0,1
510,CAR,1,1,1,2,FALSE,0,2,0,1,3,70,1,0,3,2,1,60,40,0,0,1
510,SM,1,1,1,2,TRUE,0,2,0,1,3,70,1,0,3,2,1,47,84,10,1,1
510,TRAIN,1,1,1,2,FALSE,0,2,0,1,3,70,1,0,3,2,1,95,72,60,0,1
511,CAR,1,1,1,2,FALSE,0,2,0,1,3,70,1,0,3,2,1,60,65,0,0,1
511,SM,1,1,1,2,TRUE,0,2,0,1,3,70,1,0,3,2,1,44,74,20,0,1
511,TRAIN,1,1,1,2,FALSE,0,2,0,1,3,70,1,0,3,2,1,95,60,120,0,1
512,CAR,1,1,1,2,TRUE,0,2,0,1,3,70,1,0,3,2,1,60,65,0,0,1
512,SM,1,1,1,2,FALSE,0,2,0,1,3,70,1,0,3,2,1,51,94,20,1,1
512,TRAIN,1,1,1,2,FALSE,0,2,0,1,3,70,1,0,3,2,1,102,72,30,0,1
513,CAR,1,1,1,2,FALSE,0,2,0,1,3,71,1,0,3,3,17,143,95,0,0,1
513,SM,1,1,1,2,TRUE,0,2,0,1,3,71,1,0,3,3,17,64,112,20,0,1
513,TRAIN,1,1,1,2,FALSE,0,2,0,1,3,71,1,0,3,3,17,177,101,120,0,1
514,CAR,1,1,1,2,FALSE,0,2,0,1,3,71,1,0,3,3,17,143,123,0,0,1
514,SM,1,1,1,2,TRUE,0,2,0,1,3,71,1,0,3,3,17,58,109,10,0,1
514,TRAIN,1,1,1,2,FALSE,0,2,0,1,3,71,1,0,3,3,17,162,101,30,0,1
515,CAR,1,1,1,2,FALSE,0,2,0,1,3,71,1,0,3,3,17,143,76,0,0,1
515,SM,1,1,1,2,TRUE,0,2,0,1,3,71,1,0,3,3,17,72,137,30,0,1
515,TRAIN,1,1,1,2,FALSE,0,2,0,1,3,71,1,0,3,3,17,208,101,60,0,1
516,CAR,1,1,1,2,FALSE,0,2,0,1,3,71,1,0,3,3,17,88,76,0,0,1
516,SM,1,1,1,2,TRUE,0,2,0,1,3,71,1,0,3,3,17,64,118,20,0,1
516,TRAIN,1,1,1,2,FALSE,0,2,0,1,3,71,1,0,3,3,17,162,84,30,0,1
517,CAR,1,1,1,2,FALSE,0,2,0,1,3,71,1,0,3,3,17,110,123,0,0,1
517,SM,1,1,1,2,TRUE,0,2,0,1,3,71,1,0,3,3,17,64,88,20,0,1
517,TRAIN,1,1,1,2,FALSE,0,2,0,1,3,71,1,0,3,3,17,208,76,60,0,1
518,CAR,1,1,1,2,FALSE,0,2,0,1,3,71,1,0,3,3,17,110,76,0,0,1
518,SM,1,1,1,2,TRUE,0,2,0,1,3,71,1,0,3,3,17,58,109,10,0,1
518,TRAIN,1,1,1,2,FALSE,0,2,0,1,3,71,1,0,3,3,17,177,76,120,0,1
519,CAR,1,1,1,2,FALSE,0,2,0,1,3,71,1,0,3,3,17,88,95,0,0,1
519,SM,1,1,1,2,TRUE,0,2,0,1,3,71,1,0,3,3,17,72,137,10,0,1
519,TRAIN,1,1,1,2,FALSE,0,2,0,1,3,71,1,0,3,3,17,162,101,120,0,1
520,CAR,1,1,1,2,FALSE,0,2,0,1,3,71,1,0,3,3,17,110,95,0,0,1
520,SM,1,1,1,2,TRUE,0,2,0,1,3,71,1,0,3,3,17,72,92,30,0,1
520,TRAIN,1,1,1,2,FALSE,0,2,0,1,3,71,1,0,3,3,17,162,76,30,0,1
521,CAR,1,1,1,2,FALSE,0,2,0,1,3,71,1,0,3,3,17,88,95,0,0,1
521,SM,1,1,1,2,FALSE,0,2,0,1,3,71,1,0,3,3,17,58,99,10,0,1
521,TRAIN,1,1,1,2,TRUE,0,2,0,1,3,71,1,0,3,3,17,208,84,60,0,1
522,CAR,1,1,1,1,FALSE,1,2,0,1,3,73,1,0,3,3,17,0,0,0,0,0
522,SM,1,1,1,1,TRUE,1,2,0,1,3,73,1,0,3,3,17,38,58,20,0,1
522,TRAIN,1,1,1,1,FALSE,1,2,0,1,3,73,1,0,3,3,17,91,46,120,0,1
523,CAR,1,1,1,1,FALSE,1,2,0,1,3,73,1,0,3,3,17,0,0,0,0,0
523,SM,1,1,1,1,TRUE,1,2,0,1,3,73,1,0,3,3,17,35,54,10,0,1
523,TRAIN,1,1,1,1,FALSE,1,2,0,1,3,73,1,0,3,3,17,83,46,30,0,1
524,CAR,1,1,1,1,FALSE,1,2,0,1,3,73,1,0,3,3,17,0,0,0,0,0
524,SM,1,1,1,1,TRUE,1,2,0,1,3,73,1,0,3,3,17,42,68,30,0,1
524,TRAIN,1,1,1,1,FALSE,1,2,0,1,3,73,1,0,3,3,17,108,46,60,0,1
525,CAR,1,1,1,1,FALSE,1,2,0,1,3,73,1,0,3,3,17,0,0,0,0,0
525,SM,1,1,1,1,TRUE,1,2,0,1,3,73,1,0,3,3,17,38,60,20,0,1
525,TRAIN,1,1,1,1,FALSE,1,2,0,1,3,73,1,0,3,3,17,83,38,30,0,1
526,CAR,1,1,1,1,FALSE,1,2,0,1,3,73,1,0,3,3,17,0,0,0,0,0
526,SM,1,1,1,1,TRUE,1,2,0,1,3,73,1,0,3,3,17,38,42,20,0,1
526,TRAIN,1,1,1,1,FALSE,1,2,0,1,3,73,1,0,3,3,17,108,34,60,0,1
527,CAR,1,1,1,1,FALSE,1,2,0,1,3,73,1,0,3,3,17,0,0,0,0,0
527,SM,1,1,1,1,TRUE,1,2,0,1,3,73,1,0,3,3,17,35,54,10,0,1
527,TRAIN,1,1,1,1,FALSE,1,2,0,1,3,73,1,0,3,3,17,91,34,120,0,1
528,CAR,1,1,1,1,FALSE,1,2,0,1,3,73,1,0,3,3,17,0,0,0,0,0
528,SM,1,1,1,1,TRUE,1,2,0,1,3,73,1,0,3,3,17,42,68,10,0,1
528,TRAIN,1,1,1,1,FALSE,1,2,0,1,3,73,1,0,3,3,17,83,46,120,0,1
529,CAR,1,1,1,1,FALSE,1,2,0,1,3,73,1,0,3,3,17,0,0,0,0,0
529,SM,1,1,1,1,TRUE,1,2,0,1,3,73,1,0,3,3,17,42,44,30,0,1
529,TRAIN,1,1,1,1,FALSE,1,2,0,1,3,73,1,0,3,3,17,83,34,30,0,1
530,CAR,1,1,1,1,FALSE,1,2,0,1,3,73,1,0,3,3,17,0,0,0,0,0
530,SM,1,1,1,1,TRUE,1,2,0,1,3,73,1,0,3,3,17,35,50,10,0,1
530,TRAIN,1,1,1,1,FALSE,1,2,0,1,3,73,1,0,3,3,17,108,38,60,0,1
531,CAR,1,1,3,25,FALSE,1,2,0,2,2,75,1,0,3,2,10,156,50,0,0,1
531,SM,1,1,3,25,TRUE,1,2,0,2,2,75,1,0,3,2,10,87,48,20,0,1
531,TRAIN,1,1,3,25,FALSE,1,2,0,2,2,75,1,0,3,2,10,98,48,120,0,1
532,CAR,1,1,3,25,FALSE,1,2,0,2,2,75,1,0,3,2,10,156,40,0,0,1
532,SM,1,1,3,25,TRUE,1,2,0,2,2,75,1,0,3,2,10,89,51,30,0,1
532,TRAIN,1,1,3,25,FALSE,1,2,0,2,2,75,1,0,3,2,10,115,48,60,0,1
533,CAR,1,1,3,25,FALSE,1,2,0,2,2,75,1,0,3,2,10,156,65,0,0,1
533,SM,1,1,3,25,TRUE,1,2,0,2,2,75,1,0,3,2,10,85,47,10,0,1
533,TRAIN,1,1,3,25,FALSE,1,2,0,2,2,75,1,0,3,2,10,90,48,30,0,1
534,CAR,1,1,3,25,FALSE,1,2,0,2,2,75,1,0,3,2,10,96,40,0,0,1
534,SM,1,1,3,25,TRUE,1,2,0,2,2,75,1,0,3,2,10,87,46,20,0,1
534,TRAIN,1,1,3,25,FALSE,1,2,0,2,2,75,1,0,3,2,10,90,40,30,0,1
535,CAR,1,1,3,25,FALSE,1,2,0,2,2,75,1,0,3,2,10,120,65,0,0,1
535,SM,1,1,3,25,TRUE,1,2,0,2,2,75,1,0,3,2,10,87,40,20,0,1
535,TRAIN,1,1,3,25,FALSE,1,2,0,2,2,75,1,0,3,2,10,115,36,60,0,1
536,CAR,1,1,3,25,FALSE,1,2,0,2,2,75,1,0,3,2,10,120,40,0,0,1
536,SM,1,1,3,25,TRUE,1,2,0,2,2,75,1,0,3,2,10,85,42,10,0,1
536,TRAIN,1,1,3,25,FALSE,1,2,0,2,2,75,1,0,3,2,10,98,36,120,0,1
537,CAR,1,1,3,25,FALSE,1,2,0,2,2,75,1,0,3,2,10,96,50,0,0,1
537,SM,1,1,3,25,TRUE,1,2,0,2,2,75,1,0,3,2,10,89,51,10,0,1
537,TRAIN,1,1,3,25,FALSE,1,2,0,2,2,75,1,0,3,2,10,90,48,120,0,1
538,CAR,1,1,3,25,FALSE,1,2,0,2,2,75,1,0,3,2,10,96,50,0,0,1
538,SM,1,1,3,25,TRUE,1,2,0,2,2,75,1,0,3,2,10,85,42,10,0,1
538,TRAIN,1,1,3,25,FALSE,1,2,0,2,2,75,1,0,3,2,10,115,40,60,0,1
539,CAR,1,1,3,25,FALSE,1,2,0,2,2,75,1,0,3,2,10,120,50,0,0,1
539,SM,1,1,3,25,FALSE,1,2,0,2,2,75,1,0,3,2,10,89,40,30,0,1
539,TRAIN,1,1,3,25,TRUE,1,2,0,2,2,75,1,0,3,2,10,90,36,30,0,1
540,CAR,1,1,0,17,FALSE,1,2,0,3,2,76,1,0,3,3,1,0,0,0,0,0
540,SM,1,1,0,17,TRUE,1,2,0,3,2,76,1,0,3,3,1,43,116,20,0,1
540,TRAIN,1,1,0,17,FALSE,1,2,0,3,2,76,1,0,3,3,1,62,76,120,0,1
541,CAR,1,1,0,17,FALSE,1,2,0,3,2,76,1,0,3,3,1,0,0,0,0,0
541,SM,1,1,0,17,TRUE,1,2,0,3,2,76,1,0,3,3,1,41,108,10,0,1
541,TRAIN,1,1,0,17,FALSE,1,2,0,3,2,76,1,0,3,3,1,57,76,30,0,1
542,CAR,1,1,0,17,FALSE,1,2,0,3,2,76,1,0,3,3,1,0,0,0,0,0
542,SM,1,1,0,17,FALSE,1,2,0,3,2,76,1,0,3,3,1,46,136,30,0,1
542,TRAIN,1,1,0,17,TRUE,1,2,0,3,2,76,1,0,3,3,1,72,76,60,0,1
543,CAR,1,1,0,17,FALSE,1,2,0,3,2,76,1,0,3,3,1,0,0,0,0,0
543,SM,1,1,0,17,TRUE,1,2,0,3,2,76,1,0,3,3,1,43,116,20,0,1
543,TRAIN,1,1,0,17,FALSE,1,2,0,3,2,76,1,0,3,3,1,57,63,30,0,1
544,CAR,1,1,0,17,FALSE,1,2,0,3,2,76,1,0,3,3,1,0,0,0,0,0
544,SM,1,1,0,17,TRUE,1,2,0,3,2,76,1,0,3,3,1,43,82,20,0,1
544,TRAIN,1,1,0,17,FALSE,1,2,0,3,2,76,1,0,3,3,1,72,57,60,0,1
545,CAR,1,1,0,17,FALSE,1,2,0,3,2,76,1,0,3,3,1,0,0,0,0,0
545,SM,1,1,0,17,TRUE,1,2,0,3,2,76,1,0,3,3,1,41,106,10,0,1
545,TRAIN,1,1,0,17,FALSE,1,2,0,3,2,76,1,0,3,3,1,62,57,120,0,1
546,CAR,1,1,0,17,FALSE,1,2,0,3,2,76,1,0,3,3,1,0,0,0,0,0
546,SM,1,1,0,17,TRUE,1,2,0,3,2,76,1,0,3,3,1,46,136,10,0,1
546,TRAIN,1,1,0,17,FALSE,1,2,0,3,2,76,1,0,3,3,1,57,76,120,0,1
547,CAR,1,1,0,17,FALSE,1,2,0,3,2,76,1,0,3,3,1,0,0,0,0,0
547,SM,1,1,0,17,TRUE,1,2,0,3,2,76,1,0,3,3,1,46,89,30,0,1
547,TRAIN,1,1,0,17,FALSE,1,2,0,3,2,76,1,0,3,3,1,57,57,30,0,1
548,CAR,1,1,0,17,FALSE,1,2,0,3,2,76,1,0,3,3,1,0,0,0,0,0
548,SM,1,1,0,17,TRUE,1,2,0,3,2,76,1,0,3,3,1,41,97,10,0,1
548,TRAIN,1,1,0,17,FALSE,1,2,0,3,2,76,1,0,3,3,1,72,63,60,0,1
549,CAR,1,1,1,2,FALSE,0,2,0,3,2,78,1,0,3,3,1,0,0,0,0,0
549,SM,1,1,1,2,TRUE,0,2,0,3,2,78,1,0,3,3,1,57,167,30,1,1
549,TRAIN,1,1,1,2,FALSE,0,2,0,3,2,78,1,0,3,3,1,135,156,120,0,1
550,CAR,1,1,1,2,FALSE,0,2,0,3,2,78,1,0,3,3,1,0,0,0,0,0
550,SM,1,1,1,2,TRUE,0,2,0,3,2,78,1,0,3,3,1,60,136,30,0,1
550,TRAIN,1,1,1,2,FALSE,0,2,0,3,2,78,1,0,3,3,1,105,117,120,0,1
551,CAR,1,1,1,2,FALSE,0,2,0,3,2,78,1,0,3,3,1,0,0,0,0,0
551,SM,1,1,1,2,TRUE,0,2,0,3,2,78,1,0,3,3,1,64,147,20,1,1
551,TRAIN,1,1,1,2,FALSE,0,2,0,3,2,78,1,0,3,3,1,135,117,120,0,1
552,CAR,1,1,1,2,FALSE,0,2,0,3,2,78,1,0,3,3,1,0,0,0,0,0
552,SM,1,1,1,2,TRUE,0,2,0,3,2,78,1,0,3,3,1,64,147,10,0,1
552,TRAIN,1,1,1,2,FALSE,0,2,0,3,2,78,1,0,3,3,1,115,117,60,0,1
553,CAR,1,1,1,2,FALSE,0,2,0,3,2,78,1,0,3,3,1,0,0,0,0,0
553,SM,1,1,1,2,TRUE,0,2,0,3,2,78,1,0,3,3,1,64,147,30,0,1
553,TRAIN,1,1,1,2,FALSE,0,2,0,3,2,78,1,0,3,3,1,115,130,120,0,1
554,CAR,1,1,1,2,FALSE,0,2,0,3,2,78,1,0,3,3,1,0,0,0,0,0
554,SM,1,1,1,2,TRUE,0,2,0,3,2,78,1,0,3,3,1,64,147,20,1,1
554,TRAIN,1,1,1,2,FALSE,0,2,0,3,2,78,1,0,3,3,1,105,130,60,0,1
555,CAR,1,1,1,2,FALSE,0,2,0,3,2,78,1,0,3,3,1,0,0,0,0,0
555,SM,1,1,1,2,TRUE,0,2,0,3,2,78,1,0,3,3,1,60,176,10,1,1
555,TRAIN,1,1,1,2,FALSE,0,2,0,3,2,78,1,0,3,3,1,105,156,60,0,1
556,CAR,1,1,1,2,FALSE,0,2,0,3,2,78,1,0,3,3,1,0,0,0,0,0
556,SM,1,1,1,2,TRUE,0,2,0,3,2,78,1,0,3,3,1,57,155,20,0,1
556,TRAIN,1,1,1,2,FALSE,0,2,0,3,2,78,1,0,3,3,1,105,130,120,0,1
557,CAR,1,1,1,2,FALSE,0,2,0,3,2,78,1,0,3,3,1,0,0,0,0,0
557,SM,1,1,1,2,TRUE,0,2,0,3,2,78,1,0,3,3,1,64,198,20,1,1
557,TRAIN,1,1,1,2,FALSE,0,2,0,3,2,78,1,0,3,3,1,115,156,30,0,1
558,CAR,1,1,1,25,FALSE,1,2,0,3,3,79,1,0,3,3,23,80,80,0,0,1
558,SM,1,1,1,25,TRUE,1,2,0,3,3,79,1,0,3,3,23,78,153,30,1,1
558,TRAIN,1,1,1,25,FALSE,1,2,0,3,3,79,1,0,3,3,23,122,145,120,0,1
559,CAR,1,1,1,25,FALSE,1,2,0,3,3,79,1,0,3,3,23,64,64,0,0,1
559,SM,1,1,1,25,TRUE,1,2,0,3,3,79,1,0,3,3,23,82,130,20,1,1
559,TRAIN,1,1,1,25,FALSE,1,2,0,3,3,79,1,0,3,3,23,122,109,120,0,1
560,CAR,1,1,1,25,FALSE,1,2,0,3,3,79,1,0,3,3,23,104,64,0,0,1
560,SM,1,1,1,25,TRUE,1,2,0,3,3,79,1,0,3,3,23,80,119,30,0,1
560,TRAIN,1,1,1,25,FALSE,1,2,0,3,3,79,1,0,3,3,23,95,109,120,0,1
561,CAR,1,1,1,25,FALSE,1,2,0,3,3,79,1,0,3,3,23,104,104,0,0,1
561,SM,1,1,1,25,TRUE,1,2,0,3,3,79,1,0,3,3,23,82,130,10,0,1
