"choice","id","alt","pf","cl","loc","wk","tod","seas","chid"
TRUE,101,4,9,1,0,0,0,0,1201
FALSE,101,1,9,5,0,0,0,0,1202
FALSE,101,2,0,1,0,0,1,0,1202
TRUE,101,3,7,5,0,1,0,0,1202
FALSE,101,4,0,0,1,0,0,1,1202
TRUE,101,1,9,5,0,0,0,0,1203
FALSE,101,2,7,0,0,0,0,0,1203
FALSE,101,3,0,0,0,1,1,0,1203
FALSE,101,4,0,1,0,1,0,1,1203
FALSE,101,1,0,0,0,1,0,1,1204
TRUE,101,2,9,1,1,0,0,0,1204
FALSE,101,3,7,5,0,0,0,0,1204
FALSE,101,4,0,5,0,1,1,0,1204
FALSE,101,1,7,0,0,1,0,0,1205
FALSE,101,2,0,5,0,1,1,0,1205
TRUE,101,3,9,1,1,0,0,0,1205
FALSE,101,4,0,1,0,0,0,1,1205
FALSE,101,1,0,5,1,0,1,0,1206
TRUE,101,2,9,1,0,1,0,0,1206
FALSE,101,3,7,0,0,0,0,0,1206
FALSE,101,4,0,0,0,1,0,1,1206
FALSE,101,1,0,1,0,1,1,0,1207
FALSE,101,2,9,5,0,1,0,0,1207
TRUE,101,3,7,0,1,0,0,0,1207
FALSE,101,4,0,1,0,1,0,1,1207
FALSE,102,1,0,0,1,0,0,1,1208
TRUE,102,2,7,5,0,1,0,0,1208
FALSE,102,3,0,1,0,0,1,0,1208
FALSE,102,4,9,1,0,1,0,0,1208
TRUE,102,1,7,5,0,0,0,0,1209
FALSE,102,2,0,1,0,1,1,0,1209
FALSE,102,3,0,0,0,1,0,1,1209
FALSE,102,4,9,5,1,0,0,0,1209
FALSE,102,1,9,1,0,0,0,0,1210
FALSE,102,2,0,1,0,0,1,0,1210
TRUE,102,3,7,5,0,1,0,0,1210
FALSE,102,4,0,0,1,0,0,1,1210
TRUE,102,1,7,5,0,1,0,0,1211
FALSE,102,2,9,1,0,0,0,0,1211
FALSE,102,3,0,0,0,1,1,0,1211
FALSE,102,4,0,1,1,0,0,1,1211
TRUE,102,1,7,5,0,1,0,0,1212
FALSE,102,2,9,1,1,0,0,0,1212
FALSE,102,3,0,0,0,0,0,1,1212
FALSE,102,4,0,5,0,1,1,0,1212
TRUE,102,1,7,0,0,1,0,0,1213
FALSE,102,2,9,5,0,1,0,0,1213
FALSE,102,3,0,1,1,0,1,0,1213
FALSE,102,4,0,5,0,0,0,1,1213
FALSE,102,1,9,5,0,0,0,0,1214
TRUE,102,2,7,1,0,1,0,0,1214
FALSE,102,3,0,0,0,1,1,0,1214
FALSE,102,4,0,0,1,0,0,1,1214
FALSE,102,1,0,1,0,1,0,1,1215
FALSE,102,2,9,1,0,0,0,0,1215
TRUE,102,3,7,0,1,0,0,0,1215
FALSE,102,4,0,5,0,1,1,0,1215
FALSE,102,1,0,0,1,0,1,0,1216
FALSE,102,2,9,1,0,1,0,0,1216
FALSE,102,3,0,0,0,0,0,1,1216
TRUE,102,4,7,5,0,1,0,0,1216
FALSE,102,1,0,0,0,0,0,1,1217
FALSE,102,2,9,0,0,0,0,0,1217
FALSE,102,3,0,1,1,0,1,0,1217
TRUE,102,4,7,5,0,1,0,0,1217
FALSE,102,1,0,5,0,1,0,1,1218
FALSE,102,2,9,0,0,0,0,0,1218
FALSE,102,3,0,1,0,0,1,0,1218
TRUE,102,4,7,5,1,0,0,0,1218
FALSE,102,1,9,0,0,1,0,0,1219
TRUE,102,2,7,1,0,0,0,0,1219
FALSE,102,3,0,1,1,0,0,1,1219
FALSE,102,4,0,5,0,0,1,0,1219
TRUE,103,1,7,5,1,0,0,0,1220
FALSE,103,2,0,1,0,1,0,1,1220
FALSE,103,3,0,0,0,0,1,0,1220
FALSE,103,4,9,0,0,0,0,0,1220
FALSE,103,1,0,5,0,1,1,0,1221
FALSE,103,2,0,5,0,0,0,1,1221
FALSE,103,3,9,1,1,0,0,0,1221
TRUE,103,4,7,0,0,1,0,0,1221
FALSE,103,1,0,1,0,0,0,1,1222
TRUE,103,2,7,0,0,0,0,0,1222
FALSE,103,3,9,0,1,0,0,0,1222
FALSE,103,4,0,5,0,1,1,0,1222
FALSE,103,1,9,1,1,0,0,0,1223
TRUE,103,2,7,1,0,1,0,0,1223
FALSE,103,3,0,0,0,1,1,0,1223
FALSE,103,4,0,5,0,0,0,1,1223
FALSE,103,1,0,5,0,0,1,0,1224
TRUE,103,2,7,0,1,0,0,0,1224
FALSE,103,3,0,1,0,1,0,1,1224
FALSE,103,4,9,0,0,0,0,0,1224
FALSE,103,1,0,5,1,0,0,1,1225
TRUE,103,2,7,1,0,1,0,0,1225
FALSE,103,3,0,0,0,0,1,0,1225
FALSE,103,4,9,1,0,0,0,0,1225
TRUE,103,1,7,1,0,0,0,0,1226
FALSE,103,2,9,0,0,1,0,0,1226
FALSE,103,3,0,5,0,0,1,0,1226
FALSE,103,4,0,1,1,0,0,1,1226
FALSE,103,1,9,0,0,1,0,0,1227
TRUE,103,2,7,0,0,0,0,0,1227
FALSE,103,3,0,1,0,1,0,1,1227
FALSE,103,4,0,5,1,0,1,0,1227
TRUE,103,1,0,0,1,0,0,1,1228
FALSE,103,2,0,1,0,0,1,0,1228
FALSE,103,3,9,1,0,0,0,0,1228
FALSE,103,4,9,5,0,1,0,0,1228
FALSE,103,1,9,0,0,1,0,0,1229
FALSE,103,2,7,5,0,0,0,0,1229
TRUE,103,3,0,1,1,0,0,1,1229
FALSE,103,4,0,0,0,0,1,0,1229
TRUE,103,1,0,1,0,1,0,1,1230
FALSE,103,2,9,0,0,1,0,0,1230
FALSE,103,3,0,0,0,0,1,0,1230
FALSE,103,4,7,5,1,0,0,0,1230
FALSE,103,1,0,5,0,1,0,1,1231
FALSE,103,2,9,0,0,1,0,0,1231
TRUE,103,3,7,1,0,0,0,0,1231
FALSE,103,4,0,0,0,0,1,0,1231
TRUE,104,1,7,5,1,0,0,0,1232
FALSE,104,2,0,1,0,1,0,1,1232
FALSE,104,3,0,0,0,0,1,0,1232
FALSE,104,4,9,0,0,0,0,0,1232
FALSE,104,1,0,5,0,1,1,0,1233
FALSE,104,2,0,5,0,0,0,1,1233
FALSE,104,3,9,1,1,0,0,0,1233
TRUE,104,4,7,0,0,1,0,0,1233
FALSE,104,1,0,1,0,0,0,1,1234
FALSE,104,2,7,0,0,0,0,0,1234
TRUE,104,3,9,0,1,0,0,0,1234
FALSE,104,4,0,5,0,1,1,0,1234
FALSE,104,1,9,1,1,0,0,0,1235
TRUE,104,2,7,1,0,1,0,0,1235
FALSE,104,3,0,0,0,1,1,0,1235
FALSE,104,4,0,5,0,0,0,1,1235
FALSE,104,1,0,5,0,0,1,0,1236
TRUE,104,2,7,0,1,0,0,0,1236
FALSE,104,3,0,1,0,1,0,1,1236
FALSE,104,4,9,0,0,0,0,0,1236
FALSE,104,1,0,5,1,0,0,1,1237
TRUE,104,2,7,1,0,1,0,0,1237
FALSE,104,3,0,0,0,0,1,0,1237
FALSE,104,4,9,1,0,0,0,0,1237
FALSE,104,1,7,1,0,0,0,0,1238
TRUE,104,2,9,0,0,1,0,0,1238
FALSE,104,3,0,5,0,0,1,0,1238
FALSE,104,4,0,1,1,0,0,1,1238
TRUE,104,1,9,0,0,1,0,0,1239
FALSE,104,2,7,0,0,0,0,0,1239
FALSE,104,3,0,1,0,1,0,1,1239
FALSE,104,4,0,5,1,0,1,0,1239
FALSE,104,1,0,0,1,0,0,1,1240
FALSE,104,2,0,1,0,0,1,0,1240
FALSE,104,3,9,1,0,0,0,0,1240
TRUE,104,4,9,5,0,1,0,0,1240
TRUE,104,1,9,0,0,1,0,0,1241
FALSE,104,2,7,5,0,0,0,0,1241
FALSE,104,3,0,1,1,0,0,1,1241
FALSE,104,4,0,0,0,0,1,0,1241
FALSE,104,1,0,1,0,1,0,1,1242
FALSE,104,2,9,0,0,1,0,0,1242
FALSE,104,3,0,0,0,0,1,0,1242
TRUE,104,4,7,5,1,0,0,0,1242
FALSE,104,1,0,5,0,1,0,1,1243
TRUE,104,2,9,0,0,1,0,0,1243
FALSE,104,3,7,1,0,0,0,0,1243
FALSE,104,4,0,0,0,0,1,0,1243
FALSE,105,1,9,5,0,1,0,0,1244
TRUE,105,2,7,1,0,0,0,0,1244
FALSE,105,3,0,0,0,0,0,1,1244
FALSE,105,4,0,5,0,0,0,1,1244
TRUE,105,1,0,1,0,1,1,0,1245
FALSE,105,2,0,5,1,0,0,1,1245
FALSE,105,3,9,5,1,0,0,0,1245
FALSE,105,4,7,0,0,1,0,0,1245
FALSE,105,1,0,1,0,1,0,1,1246
FALSE,105,2,7,0,0,0,0,0,1246
FALSE,105,3,9,0,0,0,0,0,1246
TRUE,105,4,0,5,0,1,1,0,1246
FALSE,105,1,9,1,1,0,0,0,1247
TRUE,105,2,0,5,0,1,1,0,1247
FALSE,105,3,7,0,0,0,0,0,1247
FALSE,105,4,0,5,0,1,0,1,1247
FALSE,105,1,9,5,0,0,0,0,1248
FALSE,105,2,0,0,0,1,0,1,1248
TRUE,105,3,0,1,1,0,1,0,1248
FALSE,105,4,7,5,0,1,0,0,1248
FALSE,105,1,0,0,0,1,0,1,1249
FALSE,105,2,0,5,0,0,1,0,1249
FALSE,105,3,9,5,0,0,0,0,1249
TRUE,105,4,7,1,0,1,0,0,1249
TRUE,105,1,0,1,0,1,1,0,1250
FALSE,105,2,9,5,1,0,0,0,1250
FALSE,105,3,0,5,0,1,0,1,1250
FALSE,105,4,7,0,0,0,0,0,1250
FALSE,105,1,9,0,0,1,0,0,1251
FALSE,105,2,0,1,0,0,0,1,1251
TRUE,105,3,0,1,0,1,1,0,1251
FALSE,105,4,7,5,0,0,0,0,1251
FALSE,105,1,0,5,0,0,0,1,1252
FALSE,105,2,0,0,0,0,1,0,1252
FALSE,105,3,9,1,0,1,0,0,1252
TRUE,105,4,7,1,0,1,0,0,1252
FALSE,105,1,7,5,0,0,0,0,1253
TRUE,105,2,0,1,0,1,1,0,1253
FALSE,105,3,0,0,0,1,0,1,1253
FALSE,105,4,9,1,0,0,0,0,1253
FALSE,105,1,9,5,0,0,0,0,1254
FALSE,105,2,0,1,0,0,1,0,1254
TRUE,105,3,7,5,0,1,0,0,1254
FALSE,105,4,0,0,1,0,0,1,1254
FALSE,105,1,9,5,0,0,0,0,1255
FALSE,105,2,7,0,0,0,0,0,1255
TRUE,105,3,0,0,0,1,1,0,1255
FALSE,105,4,0,1,0,1,0,1,1255
FALSE,106,1,9,5,0,0,0,0,1256
FALSE,106,2,0,0,0,1,0,1,1256
TRUE,106,3,0,1,1,0,1,0,1256
FALSE,106,4,7,5,0,1,0,0,1256
TRUE,106,1,0,0,0,1,0,1,1257
FALSE,106,2,0,5,0,0,1,0,1257
FALSE,106,3,9,5,0,0,0,0,1257
FALSE,106,4,7,1,0,1,0,0,1257
TRUE,106,1,0,1,0,1,1,0,1258
FALSE,106,2,9,5,1,0,0,0,1258
FALSE,106,3,0,5,0,1,0,1,1258
FALSE,106,4,7,0,0,0,0,0,1258
FALSE,106,1,9,0,0,1,0,0,1259
FALSE,106,2,0,1,0,0,0,1,1259
TRUE,106,3,0,1,0,1,1,0,1259
FALSE,106,4,7,5,0,0,0,0,1259
FALSE,106,1,0,5,0,0,0,1,1260
TRUE,106,2,0,0,0,0,1,0,1260
FALSE,106,3,9,1,0,1,0,0,1260
FALSE,106,4,7,1,0,1,0,0,1260
FALSE,106,1,7,5,0,0,0,0,1261
TRUE,106,2,0,1,0,1,1,0,1261
FALSE,106,3,0,0,0,1,0,1,1261
FALSE,106,4,9,1,0,0,0,0,1261
FALSE,106,1,9,5,0,0,0,0,1262
FALSE,106,2,0,1,0,0,1,0,1262
FALSE,106,3,7,5,0,1,0,0,1262
TRUE,106,4,0,0,1,0,0,1,1262
FALSE,106,1,9,5,0,0,0,0,1263
FALSE,106,2,7,0,0,0,0,0,1263
TRUE,106,3,0,0,0,1,1,0,1263
FALSE,106,4,0,1,0,1,0,1,1263
FALSE,106,1,0,0,0,1,0,1,1264
FALSE,106,2,9,1,1,0,0,0,1264
FALSE,106,3,7,5,0,0,0,0,1264
TRUE,106,4,0,5,0,1,1,0,1264
FALSE,106,1,7,0,0,1,0,0,1265
TRUE,106,2,0,5,0,1,1,0,1265
FALSE,106,3,9,1,1,0,0,0,1265
FALSE,106,4,0,1,0,0,0,1,1265
TRUE,106,1,0,5,1,0,1,0,1266
FALSE,106,2,9,1,0,1,0,0,1266
FALSE,106,3,7,0,0,0,0,0,1266
FALSE,106,4,0,0,0,1,0,1,1266
FALSE,106,1,0,1,0,1,1,0,1267
FALSE,106,2,9,5,0,1,0,0,1267
TRUE,106,3,7,0,1,0,0,0,1267
FALSE,106,4,0,1,0,1,0,1,1267
TRUE,107,1,0,5,0,1,1,0,1268
FALSE,107,2,9,0,1,0,0,0,1268
FALSE,107,3,0,1,0,1,0,1,1268
FALSE,107,4,7,5,0,0,0,0,1268
TRUE,107,1,0,5,1,0,0,1,1269
FALSE,107,2,7,1,0,0,0,0,1269
FALSE,107,3,0,0,0,0,1,0,1269
FALSE,107,4,9,1,0,0,0,0,1269
FALSE,107,1,0,1,0,0,1,0,1270
TRUE,107,2,7,5,0,1,0,0,1270
FALSE,107,3,0,0,0,0,1,0,1270
FALSE,107,4,0,1,0,0,0,1,1270
FALSE,107,1,9,0,0,1,0,0,1271
FALSE,107,2,7,0,0,0,0,0,1271
FALSE,107,3,0,1,0,1,0,1,1271
TRUE,107,4,0,5,1,0,1,0,1271
TRUE,107,1,7,5,1,0,0,0,1272
FALSE,107,2,0,1,0,1,0,1,1272
FALSE,107,3,0,0,0,0,1,0,1272
FALSE,107,4,9,0,0,0,0,0,1272
FALSE,107,1,0,5,0,1,1,0,1273
FALSE,107,2,0,5,0,0,0,1,1273
FALSE,107,3,9,1,1,0,0,0,1273
TRUE,107,4,7,0,0,1,0,0,1273
FALSE,107,1,0,1,0,0,0,1,1274
FALSE,107,2,7,0,0,0,0,0,1274
FALSE,107,3,9,0,1,0,0,0,1274
TRUE,107,4,0,5,0,1,1,0,1274
FALSE,107,1,9,1,1,0,0,0,1275
FALSE,107,2,7,1,0,1,0,0,1275
TRUE,107,3,0,0,0,1,1,0,1275
FALSE,107,4,0,5,0,0,0,1,1275
FALSE,107,1,0,5,0,0,1,0,1276
TRUE,107,2,7,0,1,0,0,0,1276
FALSE,107,3,0,1,0,1,0,1,1276
FALSE,107,4,9,0,0,0,0,0,1276
TRUE,107,1,0,5,1,0,0,1,1277
FALSE,107,2,7,1,0,1,0,0,1277
FALSE,107,3,0,0,0,0,1,0,1277
FALSE,107,4,9,1,0,0,0,0,1277
FALSE,107,1,7,1,0,0,0,0,1278
FALSE,107,2,9,0,0,1,0,0,1278
FALSE,107,3,0,5,0,0,1,0,1278
TRUE,107,4,0,1,1,0,0,1,1278
FALSE,107,1,9,0,0,1,0,0,1279
FALSE,107,2,7,0,0,0,0,0,1279
FALSE,107,3,0,1,0,1,0,1,1279
TRUE,107,4,0,5,1,0,1,0,1279
TRUE,108,1,7,5,0,1,0,0,1280
FALSE,108,2,9,1,1,0,0,0,1280
FALSE,108,3,0,0,0,0,0,1,1280
FALSE,108,4,0,5,0,1,1,0,1280
TRUE,108,1,7,0,0,1,0,0,1281
FALSE,108,2,9,5,0,1,0,0,1281
FALSE,108,3,0,1,1,0,1,0,1281
FALSE,108,4,0,5,0,0,0,1,1281
FALSE,108,1,9,5,0,0,0,0,1282
TRUE,108,2,7,1,0,1,0,0,1282
FALSE,108,3,0,0,0,1,1,0,1282
FALSE,108,4,0,0,1,0,0,1,1282
FALSE,108,1,0,1,0,1,0,1,1283
FALSE,108,2,9,1,0,0,0,0,1283
TRUE,108,3,7,0,1,0,0,0,1283
FALSE,108,4,0,5,0,1,1,0,1283
FALSE,108,1,0,0,1,0,1,0,1284
TRUE,108,2,9,1,0,1,0,0,1284
FALSE,108,3,0,0,0,0,0,1,1284
FALSE,108,4,7,5,0,1,0,0,1284
FALSE,108,1,0,0,0,0,0,1,1285
FALSE,108,2,9,0,0,0,0,0,1285
FALSE,108,3,0,1,1,0,1,0,1285
TRUE,108,4,7,5,0,1,0,0,1285
FALSE,108,1,0,5,0,1,0,1,1286
TRUE,108,2,9,0,0,0,0,0,1286
FALSE,108,3,0,1,0,0,1,0,1286
FALSE,108,4,7,5,1,0,0,0,1286
FALSE,108,1,9,0,0,1,0,0,1287
TRUE,108,2,7,1,0,0,0,0,1287
FALSE,108,3,0,1,1,0,0,1,1287
FALSE,108,4,0,5,0,0,1,0,1287
FALSE,108,1,0,5,0,1,0,1,1288
FALSE,108,2,0,5,0,0,1,0,1288
TRUE,108,3,9,0,0,1,0,0,1288
FALSE,108,4,7,1,0,0,0,0,1288
FALSE,108,1,0,1,0,1,0,1,1289
FALSE,108,2,0,5,1,0,1,0,1289
FALSE,108,3,7,0,0,0,0,0,1289
TRUE,108,4,9,0,0,1,0,0,1289
FALSE,108,1,9,5,0,1,0,0,1290
FALSE,108,2,0,0,0,1,1,0,1290
FALSE,108,3,0,5,1,0,0,1,1290
TRUE,108,4,7,1,0,0,0,0,1290
FALSE,108,1,0,1,0,1,1,0,1291
TRUE,108,2,7,5,0,0,0,0,1291
FALSE,108,3,9,5,1,0,0,0,1291
FALSE,108,4,0,0,0,1,0,1,1291
TRUE,109,1,0,0,1,0,1,0,1292
FALSE,109,2,7,1,0,0,0,0,1292
FALSE,109,3,9,5,0,1,0,0,1292
FALSE,109,4,0,5,0,1,0,1,1292
FALSE,109,1,9,5,0,1,0,0,1293
FALSE,109,2,0,0,0,0,0,1,1293
FALSE,109,3,7,1,0,0,0,0,1293
TRUE,109,4,0,0,1,0,1,0,1293
FALSE,109,1,7,0,0,0,0,0,1294
TRUE,109,2,0,0,0,1,1,0,1294
FALSE,109,3,0,5,0,1,0,1,1294
FALSE,109,4,9,1,0,0,0,0,1294
TRUE,109,1,7,5,1,0,0,0,1295
FALSE,109,2,0,1,0,0,0,1,1295
FALSE,109,3,0,5,0,0,1,0,1295
FALSE,109,4,9,0,0,1,0,0,1295
FALSE,109,1,0,0,0,1,0,1,1296
FALSE,109,2,0,1,0,0,1,0,1296
TRUE,109,3,9,0,0,1,0,0,1296
FALSE,109,4,7,5,1,0,0,0,1296
FALSE,109,1,0,5,0,0,0,1,1297
FALSE,109,2,0,1,0,0,1,0,1297
FALSE,109,3,9,5,1,0,0,0,1297
TRUE,109,4,7,0,0,1,0,0,1297
FALSE,109,1,9,5,0,1,0,0,1298
FALSE,109,2,0,0,0,1,1,0,1298
FALSE,109,3,0,5,1,0,0,1,1298
TRUE,109,4,7,1,0,0,0,0,1298
FALSE,109,1,9,1,0,1,0,0,1299
TRUE,109,2,7,0,1,0,0,0,1299
FALSE,109,3,0,5,0,1,1,0,1299
FALSE,109,4,0,0,0,0,0,1,1299
FALSE,109,1,0,0,0,0,1,0,1300
FALSE,109,2,9,1,0,0,0,0,1300
FALSE,109,3,0,5,0,0,0,1,1300
TRUE,109,4,0,5,0,1,0,1,1300
FALSE,109,1,9,5,0,1,0,0,1301
FALSE,109,2,0,5,0,0,0,1,1301
TRUE,109,3,7,1,0,0,0,0,1301
FALSE,109,4,0,0,0,0,1,0,1301
TRUE,109,1,7,1,0,0,0,0,1302
FALSE,109,2,0,0,0,0,1,0,1302
FALSE,109,3,0,5,1,0,0,1,1302
FALSE,109,4,9,5,0,1,0,0,1302
FALSE,109,1,0,0,0,0,1,0,1303
FALSE,109,2,0,1,0,1,0,1,1303
TRUE,109,3,7,5,0,0,0,0,1303
FALSE,109,4,9,0,0,0,0,0,1303
FALSE,110,1,9,0,0,0,0,0,1304
FALSE,110,2,0,0,0,1,0,1,1304
TRUE,110,3,0,1,1,0,1,0,1304
FALSE,110,4,7,5,0,1,0,0,1304
FALSE,110,1,0,0,0,0,1,0,1305
TRUE,110,2,7,5,0,0,0,0,1305
FALSE,110,3,0,0,1,0,0,1,1305
FALSE,110,4,9,1,0,1,0,0,1305
TRUE,110,1,0,1,0,0,1,0,1306
FALSE,110,2,9,5,0,1,0,0,1306
FALSE,110,3,0,5,0,1,0,1,1306
FALSE,110,4,7,0,0,0,0,0,1306
FALSE,110,1,9,0,1,0,0,0,1307
TRUE,110,2,7,5,0,0,0,0,1307
FALSE,110,3,0,1,0,1,0,1,1307
FALSE,110,4,0,1,0,0,1,0,1307
FALSE,110,1,0,0,1,0,1,0,1308
TRUE,110,2,7,1,0,0,0,0,1308
FALSE,110,3,9,5,0,1,0,0,1308
FALSE,110,4,0,5,0,1,0,1,1308
FALSE,110,1,9,5,0,1,0,0,1309
FALSE,110,2,0,0,0,0,0,1,1309
FALSE,110,3,7,1,0,0,0,0,1309
TRUE,110,4,0,0,1,0,1,0,1309
TRUE,110,1,7,0,0,0,0,0,1310
FALSE,110,2,0,0,0,1,1,0,1310
FALSE,110,3,0,5,0,1,0,1,1310
FALSE,110,4,9,1,0,0,0,0,1310
TRUE,110,1,7,5,1,0,0,0,1311
FALSE,110,2,0,1,0,0,0,1,1311
FALSE,110,3,0,5,0,0,1,0,1311
FALSE,110,4,9,0,0,1,0,0,1311
FALSE,110,1,0,0,0,1,0,1,1312
FALSE,110,2,0,1,0,0,1,0,1312
FALSE,110,3,9,0,0,1,0,0,1312
TRUE,110,4,7,5,1,0,0,0,1312
FALSE,110,1,0,5,0,0,0,1,1313
FALSE,110,2,0,1,0,0,1,0,1313
FALSE,110,3,9,5,1,0,0,0,1313
TRUE,110,4,7,0,0,1,0,0,1313
FALSE,110,1,9,5,0,1,0,0,1314
FALSE,110,2,0,0,0,1,1,0,1314
FALSE,110,3,0,5,1,0,0,1,1314
TRUE,110,4,7,1,0,0,0,0,1314
FALSE,110,1,9,1,0,1,0,0,1315
TRUE,110,2,7,0,1,0,0,0,1315
FALSE,110,3,0,5,0,1,1,0,1315
FALSE,110,4,0,0,0,0,0,1,1315
TRUE,111,1,0,5,0,1,1,0,1316
FALSE,111,2,9,0,1,0,0,0,1316
FALSE,111,3,0,1,0,1,0,1,1316
FALSE,111,4,7,5,0,0,0,0,1316
TRUE,111,1,0,5,1,0,0,1,1317
FALSE,111,2,7,1,0,0,0,0,1317
FALSE,111,3,0,0,0,0,1,0,1317
FALSE,111,4,9,1,0,0,0,0,1317
FALSE,111,1,0,1,0,0,1,0,1318
TRUE,111,2,7,5,0,1,0,0,1318
FALSE,111,3,0,0,0,0,1,0,1318
FALSE,111,4,0,1,0,0,0,1,1318
TRUE,111,1,9,0,0,1,0,0,1319
FALSE,111,2,7,0,0,0,0,0,1319
FALSE,111,3,0,1,0,1,0,1,1319
FALSE,111,4,0,5,1,0,1,0,1319
FALSE,111,1,7,5,1,0,0,0,1320
TRUE,111,2,0,1,0,1,0,1,1320
FALSE,111,3,0,0,0,0,1,0,1320
FALSE,111,4,9,0,0,0,0,0,1320
TRUE,111,1,0,5,0,1,1,0,1321
FALSE,111,2,0,5,0,0,0,1,1321
FALSE,111,3,9,1,1,0,0,0,1321
FALSE,111,4,7,0,0,1,0,0,1321
FALSE,111,1,0,1,0,0,0,1,1322
FALSE,111,2,7,0,0,0,0,0,1322
FALSE,111,3,9,0,1,0,0,0,1322
TRUE,111,4,0,5,0,1,1,0,1322
FALSE,111,1,9,1,1,0,0,0,1323
FALSE,111,2,7,1,0,1,0,0,1323
TRUE,111,3,0,0,0,1,1,0,1323
FALSE,111,4,0,5,0,0,0,1,1323
FALSE,111,1,0,5,0,0,1,0,1324
FALSE,111,2,7,0,1,0,0,0,1324
TRUE,111,3,0,1,0,1,0,1,1324
FALSE,111,4,9,0,0,0,0,0,1324
FALSE,111,1,0,5,1,0,0,1,1325
TRUE,111,2,7,1,0,1,0,0,1325
FALSE,111,3,0,0,0,0,1,0,1325
FALSE,111,4,9,1,0,0,0,0,1325
FALSE,111,1,7,1,0,0,0,0,1326
TRUE,111,2,9,0,0,1,0,0,1326
FALSE,111,3,0,5,0,0,1,0,1326
FALSE,111,4,0,1,1,0,0,1,1326
TRUE,111,1,9,0,0,1,0,0,1327
FALSE,111,2,7,0,0,0,0,0,1327
FALSE,111,3,0,1,0,1,0,1,1327
FALSE,111,4,0,5,1,0,1,0,1327
FALSE,112,1,9,5,0,0,0,0,1328
FALSE,112,2,0,0,0,1,0,1,1328
TRUE,112,3,0,1,1,0,1,0,1328
FALSE,112,4,7,5,0,1,0,0,1328
FALSE,112,1,0,0,0,1,0,1,1329
FALSE,112,2,0,5,0,0,1,0,1329
FALSE,112,3,9,5,0,0,0,0,1329
TRUE,112,4,7,1,0,1,0,0,1329
TRUE,112,1,0,1,0,1,1,0,1330
FALSE,112,2,9,5,1,0,0,0,1330
FALSE,112,3,0,5,0,1,0,1,1330
FALSE,112,4,7,0,0,0,0,0,1330
FALSE,112,1,9,0,0,1,0,0,1331
TRUE,112,2,0,1,0,0,0,1,1331
FALSE,112,3,0,1,0,1,1,0,1331
FALSE,112,4,7,5,0,0,0,0,1331
FALSE,112,1,0,5,0,0,0,1,1332
TRUE,112,2,0,0,0,0,1,0,1332
FALSE,112,3,9,1,0,1,0,0,1332
FALSE,112,4,7,1,0,1,0,0,1332
FALSE,112,1,7,5,0,0,0,0,1333
FALSE,112,2,0,1,0,1,1,0,1333
TRUE,112,3,0,0,0,1,0,1,1333
FALSE,112,4,9,1,0,0,0,0,1333
FALSE,112,1,9,5,0,0,0,0,1334
FALSE,112,2,0,1,0,0,1,0,1334
FALSE,112,3,7,5,0,1,0,0,1334
TRUE,112,4,0,0,1,0,0,1,1334
FALSE,112,1,9,5,0,0,0,0,1335
FALSE,112,2,7,0,0,0,0,0,1335
TRUE,112,3,0,0,0,1,1,0,1335
FALSE,112,4,0,1,0,1,0,1,1335
TRUE,112,1,0,0,0,1,0,1,1336
FALSE,112,2,9,1,1,0,0,0,1336
FALSE,112,3,7,5,0,0,0,0,1336
FALSE,112,4,0,5,0,1,1,0,1336
FALSE,112,1,7,0,0,1,0,0,1337
FALSE,112,2,0,5,0,1,1,0,1337
FALSE,112,3,9,1,1,0,0,0,1337
TRUE,112,4,0,1,0,0,0,1,1337
TRUE,112,1,0,5,1,0,1,0,1338
FALSE,112,2,9,1,0,1,0,0,1338
FALSE,112,3,7,0,0,0,0,0,1338
FALSE,112,4,0,0,0,1,0,1,1338
FALSE,112,1,0,1,0,1,1,0,1339
FALSE,112,2,9,5,0,1,0,0,1339
TRUE,112,3,7,0,1,0,0,0,1339
FALSE,112,4,0,1,0,1,0,1,1339
FALSE,113,1,0,0,1,0,0,1,1340
TRUE,113,2,7,5,0,1,0,0,1340
FALSE,113,3,0,1,0,0,1,0,1340
FALSE,113,4,9,1,0,1,0,0,1340
FALSE,113,1,7,5,0,0,0,0,1341
FALSE,113,2,0,1,0,1,1,0,1341
TRUE,113,3,0,0,0,1,0,1,1341
FALSE,113,4,9,5,1,0,0,0,1341
FALSE,113,1,9,1,0,0,0,0,1342
FALSE,113,2,0,1,0,0,1,0,1342
TRUE,113,3,7,5,0,1,0,0,1342
FALSE,113,4,0,0,1,0,0,1,1342
FALSE,113,1,7,5,0,1,0,0,1343
FALSE,113,2,9,1,0,0,0,0,1343
TRUE,113,3,0,0,0,1,1,0,1343
FALSE,113,4,0,1,1,0,0,1,1343
FALSE,113,1,7,5,0,1,0,0,1344
TRUE,113,2,9,1,1,0,0,0,1344
FALSE,113,3,0,0,0,0,0,1,1344
FALSE,113,4,0,5,0,1,1,0,1344
TRUE,113,1,7,0,0,1,0,0,1345
FALSE,113,2,9,5,0,1,0,0,1345
FALSE,113,3,0,1,1,0,1,0,1345
FALSE,113,4,0,5,0,0,0,1,1345
FALSE,113,1,9,5,0,0,0,0,1346
FALSE,113,2,7,1,0,1,0,0,1346
TRUE,113,3,0,0,0,1,1,0,1346
FALSE,113,4,0,0,1,0,0,1,1346
FALSE,113,1,0,1,0,1,0,1,1347
