custom_id,mode_id,CHOICE,GROUP,SURVEY,SP,ID,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,seat_configuration,travel_time,headway,travel_cost,travel_time_hrs,headway_hrs,free_ticket,travel_cost_hundreth,single_luggage_piece,multiple_luggage_pieces,regular_class,train_survey
1819,2,1,2,0,1,316,3,0,6,1,1,2,0,1,1,2,1,0.0,47,20.0,3380,0.783333333333,0.333333333333,1,0.0,1,0,1,1
1820,1,0,2,0,1,316,3,0,6,1,1,2,0,1,1,2,1,0.0,95,30.0,3120,1.58333333333,0.5,1,0.0,1,0,1,1
1820,2,1,2,0,1,316,3,0,6,1,1,2,0,1,1,2,1,0.0,44,10.0,3120,0.733333333333,0.166666666667,1,0.0,1,0,1,1
1821,1,1,2,0,1,316,3,0,6,1,1,2,0,1,1,2,1,0.0,116,60.0,3120,1.93333333333,1.0,1,0.0,1,0,1,1
1821,2,0,2,0,1,316,3,0,6,1,1,2,0,1,1,2,1,0.0,51,30.0,4160,0.85,0.5,1,0.0,1,0,1,1
1822,1,1,2,0,1,316,3,0,6,1,1,2,0,1,1,2,1,0.0,95,30.0,2600,1.58333333333,0.5,1,0.0,1,0,1,1
1822,2,0,2,0,1,316,3,0,6,1,1,2,0,1,1,2,1,0.0,47,20.0,4160,0.783333333333,0.333333333333,1,0.0,1,0,1,1
1823,1,1,2,0,1,316,3,0,6,1,1,2,0,1,1,2,1,0.0,116,60.0,2340,1.93333333333,1.0,1,0.0,1,0,1,1
1823,2,0,2,0,1,316,3,0,6,1,1,2,0,1,1,2,1,0.0,47,20.0,3120,0.783333333333,0.333333333333,1,0.0,1,0,1,1
1824,1,1,2,0,1,316,3,0,6,1,1,2,0,1,1,2,1,0.0,102,120.0,2340,1.7,2.0,1,0.0,1,0,1,1
1824,2,0,2,0,1,316,3,0,6,1,1,2,0,1,1,2,1,0.0,44,10.0,4160,0.733333333333,0.166666666667,1,0.0,1,0,1,1
1825,1,1,2,0,1,316,3,0,6,1,1,2,0,1,1,2,1,0.0,95,120.0,3120,1.58333333333,2.0,1,0.0,1,0,1,1
1825,2,0,2,0,1,316,3,0,6,1,1,2,0,1,1,2,1,0.0,51,10.0,4160,0.85,0.166666666667,1,0.0,1,0,1,1
1826,1,1,2,0,1,316,3,0,6,1,1,2,0,1,1,2,1,0.0,95,30.0,2340,1.58333333333,0.5,1,0.0,1,0,1,1
1826,2,0,2,0,1,316,3,0,6,1,1,2,0,1,1,2,1,0.0,51,30.0,3380,0.85,0.5,1,0.0,1,0,1,1
1827,1,1,2,0,1,316,3,0,6,1,1,2,0,1,1,2,1,0.0,116,60.0,2600,1.93333333333,1.0,1,0.0,1,0,1,1
1827,2,0,2,0,1,316,3,0,6,1,1,2,0,1,1,2,1,0.0,44,10.0,3380,0.733333333333,0.166666666667,1,0.0,1,0,1,1
1828,1,0,2,0,1,317,3,0,6,1,1,4,0,1,1,22,21,0.0,392,120.0,3120,6.53333333333,2.0,1,0.0,1,0,1,1
1828,2,1,2,0,1,317,3,0,6,1,1,4,0,1,1,22,21,0.0,284,20.0,3380,4.73333333333,0.333333333333,1,0.0,1,0,1,1
1828,3,0,2,0,1,317,3,0,6,1,1,4,0,1,1,22,21,0.0,273,0.0,130,4.55,0.0,0,1.3,1,0,1,1
1829,1,0,2,0,1,317,3,0,6,1,1,4,0,1,1,22,21,0.0,353,30.0,3120,5.88333333333,0.5,1,0.0,1,0,1,1
1829,2,0,2,0,1,317,3,0,6,1,1,4,0,1,1,22,21,0.0,278,10.0,3120,4.63333333333,0.166666666667,1,0.0,1,0,1,1
1829,3,1,2,0,1,317,3,0,6,1,1,4,0,1,1,22,21,0.0,273,0.0,169,4.55,0.0,0,1.69,1,0,1,1
1830,1,0,2,0,1,317,3,0,6,1,1,4,0,1,1,22,21,0.0,470,60.0,3120,7.83333333333,1.0,1,0.0,1,0,1,1
1830,2,0,2,0,1,317,3,0,6,1,1,4,0,1,1,22,21,0.0,292,30.0,4160,4.86666666667,0.5,1,0.0,1,0,1,1
1830,3,1,2,0,1,317,3,0,6,1,1,4,0,1,1,22,21,0.0,273,0.0,104,4.55,0.0,0,1.04,1,0,1,1
1831,1,0,2,0,1,317,3,0,6,1,1,4,0,1,1,22,21,0.0,353,30.0,2600,5.88333333333,0.5,1,0.0,1,0,1,1
1831,2,0,2,0,1,317,3,0,6,1,1,4,0,1,1,22,21,0.0,284,20.0,4160,4.73333333333,0.333333333333,1,0.0,1,0,1,1
1831,3,1,2,0,1,317,3,0,6,1,1,4,0,1,1,22,21,0.0,168,0.0,104,2.8,0.0,0,1.04,1,0,1,1
1832,1,0,2,0,1,317,3,0,6,1,1,4,0,1,1,22,21,0.0,470,60.0,2340,7.83333333333,1.0,1,0.0,1,0,1,1
1832,2,0,2,0,1,317,3,0,6,1,1,4,0,1,1,22,21,0.0,284,20.0,3120,4.73333333333,0.333333333333,1,0.0,1,0,1,1
1832,3,1,2,0,1,317,3,0,6,1,1,4,0,1,1,22,21,0.0,210,0.0,169,3.5,0.0,0,1.69,1,0,1,1
1833,1,0,2,0,1,317,3,0,6,1,1,4,0,1,1,22,21,0.0,392,120.0,2340,6.53333333333,2.0,1,0.0,1,0,1,1
1833,2,0,2,0,1,317,3,0,6,1,1,4,0,1,1,22,21,0.0,278,10.0,4160,4.63333333333,0.166666666667,1,0.0,1,0,1,1
1833,3,1,2,0,1,317,3,0,6,1,1,4,0,1,1,22,21,0.0,210,0.0,104,3.5,0.0,0,1.04,1,0,1,1
1834,1,0,2,0,1,317,3,0,6,1,1,4,0,1,1,22,21,0.0,353,120.0,3120,5.88333333333,2.0,1,0.0,1,0,1,1
1834,2,0,2,0,1,317,3,0,6,1,1,4,0,1,1,22,21,0.0,292,10.0,4160,4.86666666667,0.166666666667,1,0.0,1,0,1,1
1834,3,1,2,0,1,317,3,0,6,1,1,4,0,1,1,22,21,0.0,168,0.0,130,2.8,0.0,0,1.3,1,0,1,1
1835,1,0,2,0,1,317,3,0,6,1,1,4,0,1,1,22,21,0.0,353,30.0,2340,5.88333333333,0.5,1,0.0,1,0,1,1
1835,2,0,2,0,1,317,3,0,6,1,1,4,0,1,1,22,21,0.0,292,30.0,3380,4.86666666667,0.5,1,0.0,1,0,1,1
1835,3,1,2,0,1,317,3,0,6,1,1,4,0,1,1,22,21,0.0,210,0.0,130,3.5,0.0,0,1.3,1,0,1,1
1836,1,0,2,0,1,317,3,0,6,1,1,4,0,1,1,22,21,0.0,470,60.0,2600,7.83333333333,1.0,1,0.0,1,0,1,1
1836,2,0,2,0,1,317,3,0,6,1,1,4,0,1,1,22,21,0.0,278,10.0,3380,4.63333333333,0.166666666667,1,0.0,1,0,1,1
1836,3,1,2,0,1,317,3,0,6,1,1,4,0,1,1,22,21,0.0,168,0.0,130,2.8,0.0,0,1.3,1,0,1,1
1837,1,1,2,0,1,318,3,0,6,1,1,5,1,2,1,2,22,0.0,112,120.0,3120,1.86666666667,2.0,1,0.0,1,0,1,1
1837,2,0,2,0,1,318,3,0,6,1,1,5,1,2,1,2,22,1.0,40,30.0,3120,0.666666666667,0.5,1,0.0,1,0,1,1
1837,3,0,2,0,1,318,3,0,6,1,1,5,1,2,1,2,22,0.0,70,0.0,30,1.16666666667,0.0,0,0.3,1,0,1,1
1838,1,1,2,0,1,318,3,0,6,1,1,5,1,2,1,2,22,0.0,91,120.0,2340,1.51666666667,2.0,1,0.0,1,0,1,1
1838,2,0,2,0,1,318,3,0,6,1,1,5,1,2,1,2,22,0.0,43,30.0,3120,0.716666666667,0.5,1,0.0,1,0,1,1
1838,3,0,2,0,1,318,3,0,6,1,1,5,1,2,1,2,22,0.0,91,0.0,24,1.51666666667,0.0,0,0.24,1,0,1,1
1839,1,1,2,0,1,318,3,0,6,1,1,5,1,2,1,2,22,0.0,112,120.0,2340,1.86666666667,2.0,1,0.0,1,0,1,1
1839,2,0,2,0,1,318,3,0,6,1,1,5,1,2,1,2,22,1.0,47,20.0,3380,0.783333333333,0.333333333333,1,0.0,1,0,1,1
1839,3,0,2,0,1,318,3,0,6,1,1,5,1,2,1,2,22,0.0,56,0.0,24,0.933333333333,0.0,0,0.24,1,0,1,1
1840,1,1,2,0,1,318,3,0,6,1,1,5,1,2,1,2,22,0.0,98,60.0,2340,1.63333333333,1.0,1,0.0,1,0,1,1
1840,2,0,2,0,1,318,3,0,6,1,1,5,1,2,1,2,22,0.0,47,10.0,3380,0.783333333333,0.166666666667,1,0.0,1,0,1,1
1840,3,0,2,0,1,318,3,0,6,1,1,5,1,2,1,2,22,0.0,91,0.0,39,1.51666666667,0.0,0,0.39,1,0,1,1
1841,1,1,2,0,1,318,3,0,6,1,1,5,1,2,1,2,22,0.0,98,120.0,2600,1.63333333333,2.0,1,0.0,1,0,1,1
1841,2,0,2,0,1,318,3,0,6,1,1,5,1,2,1,2,22,0.0,47,30.0,3120,0.783333333333,0.5,1,0.0,1,0,1,1
1841,3,0,2,0,1,318,3,0,6,1,1,5,1,2,1,2,22,0.0,56,0.0,39,0.933333333333,0.0,0,0.39,1,0,1,1
1842,1,1,2,0,1,318,3,0,6,1,1,5,1,2,1,2,22,0.0,91,60.0,2600,1.51666666667,1.0,1,0.0,1,0,1,1
1842,2,0,2,0,1,318,3,0,6,1,1,5,1,2,1,2,22,1.0,47,20.0,3120,0.783333333333,0.333333333333,1,0.0,1,0,1,1
1842,3,0,2,0,1,318,3,0,6,1,1,5,1,2,1,2,22,0.0,91,0.0,30,1.51666666667,0.0,0,0.3,1,0,1,1
1843,1,1,2,0,1,318,3,0,6,1,1,5,1,2,1,2,22,0.0,91,60.0,3120,1.51666666667,1.0,1,0.0,1,0,1,1
1843,2,0,2,0,1,318,3,0,6,1,1,5,1,2,1,2,22,1.0,43,10.0,3380,0.716666666667,0.166666666667,1,0.0,1,0,1,1
1843,3,0,2,0,1,318,3,0,6,1,1,5,1,2,1,2,22,0.0,70,0.0,24,1.16666666667,0.0,0,0.24,1,0,1,1
1844,1,1,2,0,1,318,3,0,6,1,1,5,1,2,1,2,22,0.0,91,120.0,2600,1.51666666667,2.0,1,0.0,1,0,1,1
1844,2,0,2,0,1,318,3,0,6,1,1,5,1,2,1,2,22,0.0,40,20.0,3380,0.666666666667,0.333333333333,1,0.0,1,0,1,1
1844,3,0,2,0,1,318,3,0,6,1,1,5,1,2,1,2,22,0.0,70,0.0,39,1.16666666667,0.0,0,0.39,1,0,1,1
1845,1,1,2,0,1,318,3,0,6,1,1,5,1,2,1,2,22,0.0,98,30.0,3120,1.63333333333,0.5,1,0.0,1,0,1,1
1845,2,0,2,0,1,318,3,0,6,1,1,5,1,2,1,2,22,1.0,47,20.0,4160,0.783333333333,0.333333333333,1,0.0,1,0,1,1
1845,3,0,2,0,1,318,3,0,6,1,1,5,1,2,1,2,22,0.0,70,0.0,39,1.16666666667,0.0,0,0.39,1,0,1,1
1846,1,0,2,0,1,319,3,0,6,1,1,5,1,4,1,2,22,0.0,121,120.0,3120,2.01666666667,2.0,1,0.0,1,0,1,1
1846,2,1,2,0,1,319,3,0,6,1,1,5,1,4,1,2,22,0.0,66,20.0,3380,1.1,0.333333333333,1,0.0,1,0,1,1
1847,1,1,2,0,1,319,3,0,6,1,1,5,1,4,1,2,22,0.0,111,30.0,3120,1.85,0.5,1,0.0,1,0,1,1
1847,2,0,2,0,1,319,3,0,6,1,1,5,1,4,1,2,22,0.0,63,10.0,3120,1.05,0.166666666667,1,0.0,1,0,1,1
1848,1,1,2,0,1,319,3,0,6,1,1,5,1,4,1,2,22,0.0,140,60.0,3120,2.33333333333,1.0,1,0.0,1,0,1,1
1848,2,0,2,0,1,319,3,0,6,1,1,5,1,4,1,2,22,0.0,70,30.0,4160,1.16666666667,0.5,1,0.0,1,0,1,1
1849,1,1,2,0,1,319,3,0,6,1,1,5,1,4,1,2,22,0.0,111,30.0,2600,1.85,0.5,1,0.0,1,0,1,1
1849,2,0,2,0,1,319,3,0,6,1,1,5,1,4,1,2,22,0.0,66,20.0,4160,1.1,0.333333333333,1,0.0,1,0,1,1
1850,1,1,2,0,1,319,3,0,6,1,1,5,1,4,1,2,22,0.0,140,60.0,2340,2.33333333333,1.0,1,0.0,1,0,1,1
1850,2,0,2,0,1,319,3,0,6,1,1,5,1,4,1,2,22,0.0,66,20.0,3120,1.1,0.333333333333,1,0.0,1,0,1,1
1851,1,0,2,0,1,319,3,0,6,1,1,5,1,4,1,2,22,0.0,121,120.0,2340,2.01666666667,2.0,1,0.0,1,0,1,1
1851,2,1,2,0,1,319,3,0,6,1,1,5,1,4,1,2,22,0.0,63,10.0,4160,1.05,0.166666666667,1,0.0,1,0,1,1
1852,1,0,2,0,1,319,3,0,6,1,1,5,1,4,1,2,22,0.0,111,120.0,3120,1.85,2.0,1,0.0,1,0,1,1
1852,2,1,2,0,1,319,3,0,6,1,1,5,1,4,1,2,22,0.0,70,10.0,4160,1.16666666667,0.166666666667,1,0.0,1,0,1,1
1853,1,1,2,0,1,319,3,0,6,1,1,5,1,4,1,2,22,0.0,111,30.0,2340,1.85,0.5,1,0.0,1,0,1,1
1853,2,0,2,0,1,319,3,0,6,1,1,5,1,4,1,2,22,0.0,70,30.0,3380,1.16666666667,0.5,1,0.0,1,0,1,1
1854,1,1,2,0,1,319,3,0,6,1,1,5,1,4,1,2,22,0.0,140,60.0,2600,2.33333333333,1.0,1,0.0,1,0,1,1
1854,2,0,2,0,1,319,3,0,6,1,1,5,1,4,1,2,22,0.0,63,10.0,3380,1.05,0.166666666667,1,0.0,1,0,1,1
1855,1,0,2,0,1,320,3,0,6,1,1,3,0,4,1,2,1,0.0,108,120.0,3120,1.8,2.0,1,0.0,1,0,1,1
1855,2,1,2,0,1,320,3,0,6,1,1,3,0,4,1,2,1,1.0,36,30.0,3120,0.6,0.5,1,0.0,1,0,1,1
1855,3,0,2,0,1,320,3,0,6,1,1,3,0,4,1,2,1,0.0,80,0.0,50,1.33333333333,0.0,0,0.5,1,0,1,1
1856,1,0,2,0,1,320,3,0,6,1,1,3,0,4,1,2,1,0.0,87,120.0,2340,1.45,2.0,1,0.0,1,0,1,1
1856,2,0,2,0,1,320,3,0,6,1,1,3,0,4,1,2,1,0.0,39,30.0,3120,0.65,0.5,1,0.0,1,0,1,1
1856,3,1,2,0,1,320,3,0,6,1,1,3,0,4,1,2,1,0.0,104,0.0,40,1.73333333333,0.0,0,0.4,1,0,1,1
1857,1,1,2,0,1,320,3,0,6,1,1,3,0,4,1,2,1,0.0,94,60.0,2340,1.56666666667,1.0,1,0.0,1,0,1,1
1857,2,0,2,0,1,320,3,0,6,1,1,3,0,4,1,2,1,0.0,43,10.0,3380,0.716666666667,0.166666666667,1,0.0,1,0,1,1
1857,3,0,2,0,1,320,3,0,6,1,1,3,0,4,1,2,1,0.0,104,0.0,65,1.73333333333,0.0,0,0.65,1,0,1,1
1858,1,0,2,0,1,320,3,0,6,1,1,3,0,4,1,2,1,0.0,108,120.0,2340,1.8,2.0,1,0.0,1,0,1,1
1858,2,0,2,0,1,320,3,0,6,1,1,3,0,4,1,2,1,1.0,43,20.0,3380,0.716666666667,0.333333333333,1,0.0,1,0,1,1
1858,3,1,2,0,1,320,3,0,6,1,1,3,0,4,1,2,1,0.0,64,0.0,40,1.06666666667,0.0,0,0.4,1,0,1,1
1859,1,0,2,0,1,320,3,0,6,1,1,3,0,4,1,2,1,0.0,94,120.0,2600,1.56666666667,2.0,1,0.0,1,0,1,1
1859,2,0,2,0,1,320,3,0,6,1,1,3,0,4,1,2,1,0.0,43,30.0,3120,0.716666666667,0.5,1,0.0,1,0,1,1
1859,3,1,2,0,1,320,3,0,6,1,1,3,0,4,1,2,1,0.0,64,0.0,65,1.06666666667,0.0,0,0.65,1,0,1,1
1860,1,0,2,0,1,320,3,0,6,1,1,3,0,4,1,2,1,0.0,87,60.0,2600,1.45,1.0,1,0.0,1,0,1,1
1860,2,0,2,0,1,320,3,0,6,1,1,3,0,4,1,2,1,1.0,43,20.0,3120,0.716666666667,0.333333333333,1,0.0,1,0,1,1
1860,3,1,2,0,1,320,3,0,6,1,1,3,0,4,1,2,1,0.0,104,0.0,50,1.73333333333,0.0,0,0.5,1,0,1,1
1861,1,0,2,0,1,320,3,0,6,1,1,3,0,4,1,2,1,0.0,87,60.0,3120,1.45,1.0,1,0.0,1,0,1,1
1861,2,0,2,0,1,320,3,0,6,1,1,3,0,4,1,2,1,1.0,39,10.0,3380,0.65,0.166666666667,1,0.0,1,0,1,1
1861,3,1,2,0,1,320,3,0,6,1,1,3,0,4,1,2,1,0.0,80,0.0,40,1.33333333333,0.0,0,0.4,1,0,1,1
1862,1,0,2,0,1,320,3,0,6,1,1,3,0,4,1,2,1,0.0,87,120.0,2600,1.45,2.0,1,0.0,1,0,1,1
1862,2,0,2,0,1,320,3,0,6,1,1,3,0,4,1,2,1,0.0,36,20.0,3380,0.6,0.333333333333,1,0.0,1,0,1,1
1862,3,1,2,0,1,320,3,0,6,1,1,3,0,4,1,2,1,0.0,80,0.0,65,1.33333333333,0.0,0,0.65,1,0,1,1
1863,1,0,2,0,1,320,3,0,6,1,1,3,0,4,1,2,1,0.0,94,30.0,3120,1.56666666667,0.5,1,0.0,1,0,1,1
1863,2,0,2,0,1,320,3,0,6,1,1,3,0,4,1,2,1,1.0,43,20.0,4160,0.716666666667,0.333333333333,1,0.0,1,0,1,1
1863,3,1,2,0,1,320,3,0,6,1,1,3,0,4,1,2,1,0.0,80,0.0,65,1.33333333333,0.0,0,0.65,1,0,1,1
1864,1,0,2,0,1,321,3,0,6,1,3,2,1,3,1,1,23,0.0,257,30.0,2600,4.28333333333,0.5,1,0.0,0,1,1,1
1864,2,1,2,0,1,321,3,0,6,1,3,2,1,3,1,1,23,0.0,117,10.0,3120,1.95,0.166666666667,1,0.0,0,1,1,1
1864,3,0,2,0,1,321,3,0,6,1,3,2,1,3,1,1,23,0.0,180,0.0,40,3.0,0.0,0,0.4,0,1,1,1
1865,1,0,2,0,1,321,3,0,6,1,3,2,1,3,1,1,23,0.0,257,120.0,2600,4.28333333333,2.0,1,0.0,0,1,1,1
1865,2,0,2,0,1,321,3,0,6,1,3,2,1,3,1,1,23,1.0,109,10.0,4160,1.81666666667,0.166666666667,1,0.0,0,1,1,1
1865,3,1,2,0,1,321,3,0,6,1,3,2,1,3,1,1,23,0.0,234,0.0,65,3.9,0.0,0,0.65,0,1,1,1
1866,1,0,2,0,1,321,3,0,6,1,3,2,1,3,1,1,23,0.0,257,30.0,2340,4.28333333333,0.5,1,0.0,0,1,1,1
1866,2,0,2,0,1,321,3,0,6,1,3,2,1,3,1,1,23,0.0,103,20.0,4160,1.71666666667,0.333333333333,1,0.0,0,1,1,1
1866,3,1,2,0,1,321,3,0,6,1,3,2,1,3,1,1,23,0.0,234,0.0,50,3.9,0.0,0,0.5,0,1,1,1
1867,1,0,2,0,1,321,3,0,6,1,3,2,1,3,1,1,23,0.0,197,60.0,2340,3.28333333333,1.0,1,0.0,0,1,1,1
1867,2,0,2,0,1,321,3,0,6,1,3,2,1,3,1,1,23,1.0,103,30.0,4160,1.71666666667,0.5,1,0.0,0,1,1,1
1867,3,1,2,0,1,321,3,0,6,1,3,2,1,3,1,1,23,0.0,144,0.0,65,2.4,0.0,0,0.65,0,1,1,1
1868,1,0,2,0,1,321,3,0,6,1,3,2,1,3,1,1,23,0.0,217,30.0,2600,3.61666666667,0.5,1,0.0,0,1,1,1
1868,2,1,2,0,1,321,3,0,6,1,3,2,1,3,1,1,23,1.0,103,30.0,3380,1.71666666667,0.5,1,0.0,0,1,1,1
1868,3,0,2,0,1,321,3,0,6,1,3,2,1,3,1,1,23,0.0,234,0.0,40,3.9,0.0,0,0.4,0,1,1,1
1869,1,1,2,0,1,321,3,0,6,1,3,2,1,3,1,1,23,0.0,217,30.0,2340,3.61666666667,0.5,1,0.0,0,1,1,1
1869,2,0,2,0,1,321,3,0,6,1,3,2,1,3,1,1,23,1.0,109,10.0,3120,1.81666666667,0.166666666667,1,0.0,0,1,1,1
1869,3,0,2,0,1,321,3,0,6,1,3,2,1,3,1,1,23,0.0,144,0.0,50,2.4,0.0,0,0.5,0,1,1,1
1870,1,0,2,0,1,321,3,0,6,1,3,2,1,3,1,1,23,0.0,217,60.0,3120,3.61666666667,1.0,1,0.0,0,1,1,1
1870,2,0,2,0,1,321,3,0,6,1,3,2,1,3,1,1,23,0.0,103,20.0,3120,1.71666666667,0.333333333333,1,0.0,0,1,1,1
1870,3,1,2,0,1,321,3,0,6,1,3,2,1,3,1,1,23,0.0,144,0.0,40,2.4,0.0,0,0.4,0,1,1,1
1871,1,0,2,0,1,321,3,0,6,1,3,2,1,3,1,1,23,0.0,257,30.0,3120,4.28333333333,0.5,1,0.0,0,1,1,1
1871,2,0,2,0,1,321,3,0,6,1,3,2,1,3,1,1,23,0.0,109,30.0,3380,1.81666666667,0.5,1,0.0,0,1,1,1
1871,3,1,2,0,1,321,3,0,6,1,3,2,1,3,1,1,23,0.0,144,0.0,65,2.4,0.0,0,0.65,0,1,1,1
1872,1,1,2,0,1,321,3,0,6,1,3,2,1,3,1,1,23,0.0,217,60.0,2600,3.61666666667,1.0,1,0.0,0,1,1,1
1872,2,0,2,0,1,321,3,0,6,1,3,2,1,3,1,1,23,0.0,109,30.0,4160,1.81666666667,0.5,1,0.0,0,1,1,1
1872,3,0,2,0,1,321,3,0,6,1,3,2,1,3,1,1,23,0.0,180,0.0,50,3.0,0.0,0,0.5,0,1,1,1
1873,1,1,2,0,1,322,3,0,6,1,3,5,0,4,1,25,1,0.0,286,120.0,3120,4.76666666667,2.0,1,0.0,0,1,1,1
1873,2,0,2,0,1,322,3,0,6,1,3,5,0,4,1,25,1,0.0,157,20.0,3380,2.61666666667,0.333333333333,1,0.0,0,1,1,1
1873,3,0,2,0,1,322,3,0,6,1,3,5,0,4,1,25,1,0.0,351,0.0,95,5.85,0.0,0,0.95,0,1,1,1
1874,1,1,2,0,1,322,3,0,6,1,3,5,0,4,1,25,1,0.0,258,30.0,3120,4.3,0.5,1,0.0,0,1,1,1
1874,2,0,2,0,1,322,3,0,6,1,3,5,0,4,1,25,1,0.0,149,10.0,3120,2.48333333333,0.166666666667,1,0.0,0,1,1,1
1874,3,0,2,0,1,322,3,0,6,1,3,5,0,4,1,25,1,0.0,351,0.0,123,5.85,0.0,0,1.23,0,1,1,1
1875,1,1,2,0,1,322,3,0,6,1,3,5,0,4,1,25,1,0.0,341,60.0,3120,5.68333333333,1.0,1,0.0,0,1,1,1
1875,2,0,2,0,1,322,3,0,6,1,3,5,0,4,1,25,1,0.0,167,30.0,4160,2.78333333333,0.5,1,0.0,0,1,1,1
1875,3,0,2,0,1,322,3,0,6,1,3,5,0,4,1,25,1,0.0,351,0.0,76,5.85,0.0,0,0.76,0,1,1,1
1876,1,1,2,0,1,322,3,0,6,1,3,5,0,4,1,25,1,0.0,258,30.0,2600,4.3,0.5,1,0.0,0,1,1,1
1876,2,0,2,0,1,322,3,0,6,1,3,5,0,4,1,25,1,0.0,157,20.0,4160,2.61666666667,0.333333333333,1,0.0,0,1,1,1
1876,3,0,2,0,1,322,3,0,6,1,3,5,0,4,1,25,1,0.0,216,0.0,76,3.6,0.0,0,0.76,0,1,1,1
1877,1,1,2,0,1,322,3,0,6,1,3,5,0,4,1,25,1,0.0,341,60.0,2340,5.68333333333,1.0,1,0.0,0,1,1,1
1877,2,0,2,0,1,322,3,0,6,1,3,5,0,4,1,25,1,0.0,157,20.0,3120,2.61666666667,0.333333333333,1,0.0,0,1,1,1
1877,3,0,2,0,1,322,3,0,6,1,3,5,0,4,1,25,1,0.0,270,0.0,123,4.5,0.0,0,1.23,0,1,1,1
1878,1,1,2,0,1,322,3,0,6,1,3,5,0,4,1,25,1,0.0,286,120.0,2340,4.76666666667,2.0,1,0.0,0,1,1,1
1878,2,0,2,0,1,322,3,0,6,1,3,5,0,4,1,25,1,0.0,149,10.0,4160,2.48333333333,0.166666666667,1,0.0,0,1,1,1
1878,3,0,2,0,1,322,3,0,6,1,3,5,0,4,1,25,1,0.0,270,0.0,76,4.5,0.0,0,0.76,0,1,1,1
1879,1,1,2,0,1,322,3,0,6,1,3,5,0,4,1,25,1,0.0,258,120.0,3120,4.3,2.0,1,0.0,0,1,1,1
1879,2,0,2,0,1,322,3,0,6,1,3,5,0,4,1,25,1,0.0,167,10.0,4160,2.78333333333,0.166666666667,1,0.0,0,1,1,1
1879,3,0,2,0,1,322,3,0,6,1,3,5,0,4,1,25,1,0.0,216,0.0,95,3.6,0.0,0,0.95,0,1,1,1
1880,1,1,2,0,1,322,3,0,6,1,3,5,0,4,1,25,1,0.0,258,30.0,2340,4.3,0.5,1,0.0,0,1,1,1
1880,2,0,2,0,1,322,3,0,6,1,3,5,0,4,1,25,1,0.0,167,30.0,3380,2.78333333333,0.5,1,0.0,0,1,1,1
1880,3,0,2,0,1,322,3,0,6,1,3,5,0,4,1,25,1,0.0,270,0.0,95,4.5,0.0,0,0.95,0,1,1,1
1881,1,1,2,0,1,322,3,0,6,1,3,5,0,4,1,25,1,0.0,341,60.0,2600,5.68333333333,1.0,1,0.0,0,1,1,1
1881,2,0,2,0,1,322,3,0,6,1,3,5,0,4,1,25,1,0.0,149,10.0,3380,2.48333333333,0.166666666667,1,0.0,0,1,1,1
1881,3,0,2,0,1,322,3,0,6,1,3,5,0,4,1,25,1,0.0,216,0.0,95,3.6,0.0,0,0.95,0,1,1,1
1882,1,0,2,0,1,323,3,0,6,2,1,3,0,3,1,22,2,0.0,82,120.0,3120,1.36666666667,2.0,1,0.0,1,0,1,1
1882,2,1,2,0,1,323,3,0,6,2,1,3,0,3,1,22,2,0.0,27,20.0,3380,0.45,0.333333333333,1,0.0,1,0,1,1
1882,3,0,2,0,1,323,3,0,6,2,1,3,0,3,1,22,2,0.0,91,0.0,55,1.51666666667,0.0,0,0.55,1,0,1,1
1883,1,1,2,0,1,323,3,0,6,2,1,3,0,3,1,22,2,0.0,75,30.0,3120,1.25,0.5,1,0.0,1,0,1,1
1883,2,0,2,0,1,323,3,0,6,2,1,3,0,3,1,22,2,0.0,24,10.0,3120,0.4,0.166666666667,1,0.0,1,0,1,1
1883,3,0,2,0,1,323,3,0,6,2,1,3,0,3,1,22,2,0.0,91,0.0,71,1.51666666667,0.0,0,0.71,1,0,1,1
1884,1,1,2,0,1,323,3,0,6,2,1,3,0,3,1,22,2,0.0,96,60.0,3120,1.6,1.0,1,0.0,1,0,1,1
1884,2,0,2,0,1,323,3,0,6,2,1,3,0,3,1,22,2,0.0,31,30.0,4160,0.516666666667,0.5,1,0.0,1,0,1,1
1884,3,0,2,0,1,323,3,0,6,2,1,3,0,3,1,22,2,0.0,91,0.0,44,1.51666666667,0.0,0,0.44,1,0,1,1
1885,1,1,2,0,1,323,3,0,6,2,1,3,0,3,1,22,2,0.0,75,30.0,2600,1.25,0.5,1,0.0,1,0,1,1
1885,2,0,2,0,1,323,3,0,6,2,1,3,0,3,1,22,2,0.0,27,20.0,4160,0.45,0.333333333333,1,0.0,1,0,1,1
1885,3,0,2,0,1,323,3,0,6,2,1,3,0,3,1,22,2,0.0,56,0.0,44,0.933333333333,0.0,0,0.44,1,0,1,1
1886,1,1,2,0,1,323,3,0,6,2,1,3,0,3,1,22,2,0.0,96,60.0,2340,1.6,1.0,1,0.0,1,0,1,1
1886,2,0,2,0,1,323,3,0,6,2,1,3,0,3,1,22,2,0.0,27,20.0,3120,0.45,0.333333333333,1,0.0,1,0,1,1
1886,3,0,2,0,1,323,3,0,6,2,1,3,0,3,1,22,2,0.0,70,0.0,71,1.16666666667,0.0,0,0.71,1,0,1,1
