id,alt,chosen,attr_1,attr_2,attr_3,attr_4,attr_5
211,2,0,660.3370354667506,100.46760863072406,143.9567544658177,74.11029954776016,98.21246112788889
211,3,0,213.9509901722079,163.49645382119382,769.5077371493742,87.56562331072207,228.7250741339646
212,1,0,142.4431643131773,104.98448062381789,274.155686418212,75.95249511692259,192.60010785708369
212,2,1,546.6126855432487,115.54671305887342,312.2520911481028,87.86265575845746,250.8420055569677
212,3,0,330.07991251695967,202.4338790848193,831.1140002805298,77.53308777221793,158.502542508953
213,1,0,518.167635352459,206.69823808328857,764.8553502837033,72.91856742033853,166.63636084231308
213,2,1,563.5519187349207,138.36389274963645,173.72792621050203,88.48556670685491,226.98526792344654
213,3,0,834.0654913170288,193.8490837443371,654.0163502131218,79.84818589568532,212.88721906752477
214,1,0,189.9156977360124,164.96709059441633,161.0732553906789,85.09185916703532,131.99693334790777
214,2,1,149.21171467463648,85.65330985802917,7.533901222736738,85.60214934347778,238.7616514969349
214,3,0,527.0085144948554,85.04145325834799,78.18113524460728,71.20101788011749,118.43908457338267
215,1,0,884.4031139376734,97.55009807876006,312.66973398439865,72.9757413039991,130.46026577952978
215,2,0,531.0882395650253,154.68659576153036,218.32668305826965,71.99564508185834,166.27583575652875
215,3,1,260.1145072338303,94.12035302582044,837.2186241438876,83.4934916166429,201.49133745910797
216,1,1,432.73735105342234,126.78916014696193,474.3273726716653,85.1429131699661,232.3373417095152
216,2,0,200.6858662637309,137.89276006662433,362.63663619424284,88.72661515111889,217.31919627698872
216,3,0,543.7132460478663,77.86956360679979,530.3974539262392,73.21984090752508,154.84640845054088
217,1,0,173.2559113894234,167.8422379144844,184.45902223735177,78.8734848117502,273.4310498165764
217,2,0,231.7005206160708,139.0929041083369,368.9714727182594,71.18033199912726,251.57781689908109
217,3,1,103.09694281706497,133.85847201552718,491.4545257467019,83.74309859111887,229.4676918322088
218,1,0,278.2436903183206,61.42272358723365,632.4380043607011,81.83347799338372,260.7847536014322
218,2,0,818.3596796130463,191.4404505674993,425.98578413390067,77.67482959062623,251.3230288683884
218,3,1,466.50578154022264,88.48625050234193,746.3664622182816,88.97430652872904,182.2600629994497
219,1,1,109.42282562948063,120.37394769664941,701.8135140751501,89.3698201263172,126.44948526925155
219,2,0,101.12678298910907,196.74887330904477,343.10163040726593,81.95913325825865,288.8024976889435
219,3,0,100.73805101507142,161.01554251672903,69.99671052374117,78.53609579587429,253.92552975668167
220,1,1,449.562264996967,215.44488354883057,490.052177911559,77.41821827856697,129.98250727287365
220,2,0,370.6988985210378,117.98798331123879,65.32650974978148,78.41475577958072,181.82025850406853
220,3,0,724.5711327207132,162.32788976443084,619.7242647208552,70.97941994149063,129.4635661306262
221,1,0,666.5267311931448,135.37721163170167,10.410767091896735,87.36737315774603,247.34196159617048
221,2,1,558.8439560520679,70.23536614660038,669.7454124994376,82.82270679664319,249.28495021576836
221,3,0,752.1506323560882,185.14913995902498,454.4945916555045,73.6957670239202,225.75724510256407
222,1,0,627.3473160859559,175.67118155057057,152.95523627821427,74.820723669775,272.3130291058676
222,2,1,750.4686343629327,201.56642243781687,662.9894738429768,83.09939776947009,222.14222772608755
222,3,0,882.7606494030515,150.17049133755572,553.5706411450894,74.02825184760657,183.87627449105898
223,1,0,718.5429952940474,102.13795984882822,180.99610777042955,77.26722392336993,134.52429265628564
223,2,1,241.77453054351938,126.15049931480581,792.1564261585045,81.2448241855293,123.14711062069085
223,3,0,110.63207915338732,168.47918371977028,337.37951960373766,87.7242322117048,223.28419417596965
224,1,1,794.452150270999,102.29449976347529,605.5131441670264,76.24284019727068,282.64522987251814
224,2,0,642.464145569847,110.49573829058816,239.25310733776573,74.73738498092884,230.7437075322413
224,3,0,245.39007419708034,152.74425462065275,235.02890887607214,84.43355374771231,256.28784129473604
225,1,0,777.1337412904115,178.57283865034256,168.4090310549336,72.62661721664219,231.65843673067658
225,2,1,387.64697776525804,127.31991886357176,32.78896235698522,76.15050771903145,90.39508172958831
225,3,0,873.3085038887976,97.84026802365719,488.56052265467946,71.60962738340785,224.84204610801402
226,1,0,344.5607308547758,199.95797919601668,775.0751511003186,77.50320065775,274.5534994268593
226,2,0,984.5153635200435,188.64607813621288,737.6157688911192,75.9329766876471,205.70073857952664
226,3,1,101.39517148418736,74.67481587622166,871.0253139508732,77.5309615461974,242.1129705882878
227,1,0,804.3620182782442,193.73347263022382,869.9301947766305,75.77834080283088,91.81232277056391
227,2,0,428.3796707165996,80.16085767425744,25.233131456784744,78.22646174695265,249.66254731790536
227,3,1,575.7300950454664,108.66504505662218,572.5837975531454,75.58323468869374,86.2980075492563
228,1,0,764.1357115227149,157.18139650555767,666.0967104211791,71.60877716200167,260.9975013849323
228,2,1,626.4464334550213,147.7660250694795,546.8341500095448,88.60117901886838,207.8738399073747
228,3,0,589.771849358704,214.43026361976348,661.2699807198949,79.9116520949822,233.4523139635145
229,1,0,407.50098981279945,95.57468690701306,522.7872195379955,89.91341688369712,280.5369234561659
229,2,0,362.508251216687,142.19336929172223,189.12232814767742,91.30182067380778,291.5739681072505
229,3,1,654.951443498599,185.36943636336406,625.2110627605698,83.01711975593082,94.57213031713206
230,1,0,469.80497839465096,165.1450898730422,592.6700831712615,78.48779819015498,283.20230305986746
230,2,0,196.56273671054947,137.93124895078586,604.2355812032722,85.15744579938413,220.97568331161727
230,3,1,299.17445479944644,84.2369848943685,556.644702450433,83.14358877073914,121.32855979966334
231,1,1,707.8398855883353,130.88116373746468,584.2066567520294,88.04403565662597,119.28424766088735
231,2,0,55.655311783658235,181.42037471436026,533.9137270244148,85.2089845096088,261.2173460797033
231,3,0,800.6978529647076,209.78730331728522,470.02254220253366,80.86269334361678,168.5806346978224
232,1,0,183.57028508378087,149.20325040146244,245.7500018688817,89.77190700943248,207.07848081598968
232,2,0,601.0756529084337,115.2407114692276,50.84029773420712,71.46068713685213,173.13487210839196
232,3,1,117.85152666874404,154.54528537970788,768.8861637735386,88.98161278391365,223.18538036412016
233,1,0,238.27513603522016,194.50944075444556,773.3213578128864,74.85527237731783,239.82866332354996
233,2,0,309.85224611586796,185.09269871730032,869.592041776013,71.42532791503318,273.79013397512995
233,3,1,629.3977677846204,211.73168129209702,408.58851285652315,88.25030980278284,96.49296511779971
234,1,0,356.20860143369873,70.32167752680667,850.6273173817692,87.6242525136611,264.2734253184692
234,2,1,929.1909763240275,73.14357862102433,339.803797720113,72.26947504793378,128.0038838002908
234,3,0,255.5153375152784,133.05531770909002,238.4305043227788,72.88584104339569,118.80917298482092
235,1,0,177.4709971382919,211.68396747606,663.4894183752517,90.72813814114326,176.61836791436394
235,2,0,302.1029098550303,184.4144677227268,288.401722489672,76.96991312790038,132.61437969282326
235,3,1,160.7416717231368,99.87886652324514,313.5778514676514,84.68108771258423,96.52922703664719
236,1,0,237.58597102314684,186.08861686380183,133.06862671645004,77.86043484368179,266.8451705874367
236,2,0,184.74372161381478,72.774337027363,425.5036142767382,77.03241048445695,202.87789514324584
236,3,1,801.6428208296319,81.26356908003027,508.7960561310837,81.21289997432787,113.83782536969062
237,1,0,630.6982992552608,102.55885438444147,428.35881103001464,72.50079196938815,180.8319340706969
237,2,0,328.81321534504366,188.1726469142469,55.16197535856264,79.42407684234232,180.58718498708734
237,3,1,726.7276608564276,149.46541510826205,583.7317718611621,86.80242436766049,266.32367673078716
238,1,0,335.8599370503077,143.8074194377414,733.4899386336729,91.17460894093003,272.1240035182277
238,2,1,390.6132528246608,90.31546309604288,429.70850303867473,86.07357201445421,187.83594251142227
238,3,0,496.8209712205351,190.64541909437727,318.8476936377316,88.50569635882619,169.6248337337843
239,1,0,349.50992129049143,130.69673713966318,666.2217292396388,73.40094580343049,124.95174569843068
239,2,1,942.0062194023263,87.2458135327737,497.560221313482,82.73215311408305,187.21068691812053
239,3,0,650.4225436965353,95.72310171598474,484.5112342349188,78.46825602928453,223.7421015546362
240,1,0,171.71725497149075,148.93336685428886,166.28512356909977,76.54298432286095,129.68490857737518
240,2,0,211.28050495824763,188.6921484806295,253.28144099206142,89.8916319788961,289.19759989511044
240,3,1,580.5595133403865,82.17668915975239,330.233115074118,87.22817300407344,161.25568468302194
241,1,0,120.1825262291923,146.73467324158267,737.8318830796866,87.19099995563863,120.42975591450852
241,2,0,677.0609556530193,94.26862381269419,194.81452247427146,88.79958321132706,136.2587474688792
241,3,1,287.72703034385813,59.967789557959264,759.9611094412462,87.1224211909906,216.45073225994676
242,1,1,750.7424072709586,83.588259190493,402.79732589439993,78.03693125506076,103.15668826795506
242,2,0,499.6252189605588,203.51839686760601,40.506614559289766,76.80683329086692,127.31332190329809
242,3,0,263.86344254836126,201.59857213485787,411.2386105699964,80.40579538540028,244.74421960255535
243,1,0,184.33196046101855,135.888326501096,378.25129672440966,83.0943624842657,295.4894578598605
243,2,1,768.9800835398266,121.94031448315687,722.6150744598374,74.32120311045607,89.71289613886874
243,3,0,231.8260045087438,112.97639659554464,448.06123381998844,83.46938006425674,276.60147225190633
244,1,0,522.1795129448144,138.0741929811159,49.32765781742281,71.5258944361142,200.27708023483717
244,2,0,454.036688262795,190.79363273047673,144.98518460724318,71.32128681600967,178.59275672239391
244,3,1,263.22827325468666,67.60661549443255,633.4381125536199,73.104343250676,212.414285719946
245,1,1,304.6520301813305,86.9344663182267,334.74007169123627,87.3046137886609,166.50106550262342
245,2,0,751.2214582080411,79.44404984046322,675.164531067343,75.68441045463098,227.08131886021943
245,3,0,575.3506303749181,204.82974397334328,341.2978870085205,72.16923473174779,87.31172284660578
246,1,0,823.5602751790486,141.73438919933528,677.3062660701603,75.63279020583164,156.51903971185078
246,2,1,66.07419387437308,209.87657369559454,584.2996105297045,90.0168125853998,139.61953512180867
246,3,0,618.781214926043,165.7244910129573,280.8623366779238,88.26515749000117,284.3636867810159
247,1,0,878.6984313783578,175.1740732016675,246.14164808965742,76.60418159193439,287.803337786293
247,2,0,47.23162930501329,171.5829917337861,617.5419402672753,83.6250070833415,293.48309593282147
247,3,1,333.9622533403623,112.90779639740745,74.18378901084199,79.92203349548107,138.67507598462447
248,1,0,363.91666227594374,190.07460448699698,816.1027315762062,74.63047914083717,162.34247932581997
248,2,1,920.3163726573237,69.50912042427596,85.80884747807133,74.15822796832822,209.63122794283905
248,3,0,180.51015264812807,210.9038092980807,392.7418286992773,81.13075137367503,135.61953520129677
249,1,1,485.2026616248629,163.13671347404457,656.4600784979232,86.32525102793429,205.95314901838435
249,2,0,897.2417881130491,187.39670944338158,661.5453793726563,71.95186932345112,84.7047244610413
249,3,0,239.43067767230553,163.38789744355984,361.9778172894352,79.09058712874644,271.076657244382
250,1,1,888.8784238928864,201.71413704123734,277.6820637758565,85.03229221501701,140.9226122225528
250,2,0,218.66950713102167,88.67195339658636,302.13382169668057,79.65771795139909,259.6872720807262
250,3,0,151.43618966037215,174.52797995626062,466.14193044246133,76.7344670434214,187.88913638457967
251,1,0,322.613228715953,152.86574466825346,381.59361818345366,74.19146245512712,107.99941045133798
251,2,1,557.2054180832375,200.65910299053675,303.7363044690192,85.89569430555122,223.10383042610067
251,3,0,923.0965961252234,187.95419056776407,496.5883205513631,84.33189832267277,274.00684743989495
252,1,0,417.28223607103666,110.85191413142003,15.172663971604786,87.82139365148814,253.3237936741554
252,2,0,136.7604166117037,149.86635275321197,407.6982402451237,73.25082447897172,291.4572493734902
252,3,1,241.56846362352164,70.35563378869494,521.0509717181042,86.01645468040797,90.13327656104049
253,1,0,663.7062949070748,142.91330322420364,95.25404859762385,74.35857454049666,203.8474212602575
253,2,0,319.2054348653202,206.26059270963617,714.9816175822009,91.05349133162339,138.38253909185494
253,3,1,959.3841428495692,127.14637049731323,306.8208519260365,71.84367733030156,94.44839200866011
254,1,1,695.359013109915,131.31130755047278,202.01599019144518,83.44552604794839,136.93593203705316
254,2,0,586.6167845766371,115.90910875897418,719.1496547078114,87.70087321949529,184.60442309927393
254,3,0,370.9827580915201,116.43193495793997,703.699063654997,77.56266647125139,127.63574557191124
255,1,1,117.96843009172443,132.67867464392674,423.41968441358836,88.11693833218379,130.2218921310205
255,2,0,399.66786637861964,185.99221272776066,719.2114859446012,78.72428227919195,180.73425087576814
255,3,0,325.7922472474258,205.36179268864643,108.57476094708626,90.02801745108714,228.45585828546712
256,1,1,542.8272623331279,64.9612706814276,417.7584375944438,79.20054632115756,117.47732323944791
256,2,0,661.5120127976713,211.38349265174222,492.7628987824835,85.52009252147107,97.7789723034357
256,3,0,434.53600012320373,78.01994107900973,536.5974961887655,90.12543841207619,223.76555925975603
257,1,0,110.47176869314879,115.2003875323548,482.77984484029736,79.10708553575279,260.2594918866118
257,2,0,811.9733910798632,155.32289235671732,329.28872474089377,76.06322790884494,105.72552265308687
257,3,1,374.86031688714144,124.32846282263128,591.190057709809,84.3551449285843,98.13096410277507
258,1,1,413.23269780692766,88.22674014412266,141.63578591667138,87.83685416177599,92.14450392145952
258,2,0,435.97716900693547,86.10875410984343,767.4632182966429,82.27365504764538,132.37542263647566
258,3,0,515.1188217245335,173.99135576277087,835.70732538021,75.34502729652682,271.41531347328606
259,1,0,925.7102997614129,202.844535851114,556.1891198135281,83.77179744819436,168.86165134631972
259,2,0,752.7694427034717,142.757618838015,592.58905875455,79.62684705737155,238.56957271926592
259,3,1,821.2908788988761,82.7126340863548,727.2722119543178,81.92898865628398,262.59987203651804
260,1,0,447.4987144821473,119.00322962180601,798.4121396585765,75.9774501347355,262.5035584549414
260,2,1,497.6192947661449,140.07432042420393,272.996228371199,82.60304168950077,152.2993202799512
260,3,0,74.78800580861241,102.30270102776893,11.333736448471672,90.94619631304744,288.3101677531939
261,1,0,413.1338064453228,173.5052788516712,305.33735472342977,84.62137104359289,254.26856313399105
261,2,0,937.5487183965768,122.30642358614286,684.2823890869702,76.28126045473299,293.53054474355383
261,3,1,61.95353810044817,154.0275922778549,577.0567105190814,84.97032762444917,108.80725549682823
262,1,1,929.7277040244422,88.13381728800017,545.2225038033296,75.39093226012535,148.47832485610525
262,2,0,556.9799653655642,124.95579838568125,144.59195472512283,74.3258971801815,172.03275653328723
262,3,0,757.4137733319645,199.96507178626828,78.67773546570764,78.89910292241869,104.53031793040026
263,1,0,53.22872060097651,163.10629764117388,527.6356968836994,74.16292379803384,132.89187312419162
263,2,0,59.9933124474217,190.13317629335592,850.0621050252284,73.59562384206691,132.39550511502944
263,3,1,863.0633701237111,204.41147059596383,369.2795903180462,71.84929577126672,91.608691014362
264,1,0,583.1163607185998,121.1648091457005,30.626410503128195,82.81321332217551,85.64423464776388
264,2,1,786.0197969632399,107.67508080482189,40.678883099952344,82.91819071635497,167.68821897136803
264,3,0,963.2599964512683,144.77098387412363,244.2139742137054,85.41069804188317,140.89263445622578
265,1,0,897.1310455010992,118.32946080217533,482.0913936051163,71.84827954679542,173.72646878794495
265,2,0,828.7939371744418,185.56207970656544,200.10774595035525,75.4609811272218,256.7901472280317
265,3,1,921.9971006008983,74.7439297080559,395.63841888773896,77.75358346003786,268.1254763897167
266,1,0,116.86234321269771,92.8054309397366,657.5784856851624,71.86311572136813,187.8287887985005
266,2,1,457.77149471921103,112.0386657278761,347.5774885292577,81.71581676838413,117.50886545273411
266,3,0,581.258676576453,185.52830540547237,664.241625551151,73.97520948989808,114.93576375415103
267,1,1,292.4112199122593,116.2002363215571,359.60284244147965,84.79848126238335,95.27973663899601
267,2,0,70.41784783437711,121.01120162524228,609.6749210471194,74.78902649329886,219.46075512612353
267,3,0,284.47633983242804,198.11179843171735,781.6336249510443,76.92676454034857,132.08093325815491
268,1,0,428.4865824113268,97.39325932297459,588.2112070805658,87.81138156665259,226.1680485622758
268,2,0,821.1757755801057,121.804025833617,141.20639242463446,85.9976048468923,159.7870999239914
268,3,1,675.640788905663,102.09134829168042,76.1675332163692,91.23905208693976,116.41195336063132
269,1,0,977.159991601727,212.33973483039682,693.3946669062527,84.38114598110258,205.9352992739955
269,2,0,860.8691418791809,105.02380907308537,410.9026712983192,83.55708707090656,170.5560840455471
269,3,1,443.87149958479984,111.39641320236106,494.5325015162211,88.31590429968657,126.03662064233811
270,1,1,925.8328702097247,167.3763673031709,718.907979495757,82.25616191942544,248.76614721929113
270,2,0,52.85596140489287,187.54844965851044,40.575683475185954,89.12567459910419,293.87675165467533
270,3,0,317.0281552258558,92.67946363122925,668.747849840717,76.01567705096527,267.03701075939716
271,1,0,135.2279355571296,79.51720691547123,853.926081343405,84.67789073733327,263.07154416007967
271,2,0,345.79859092184466,165.40992330131013,520.5264568532352,83.22279798678791,228.17259954733848
271,3,1,584.4562091027501,126.80757594331621,244.80601716719735,86.62811580164761,131.2907506379312
272,1,0,695.6851558502489,96.27011818004776,547.4544376647539,86.18548610784002,129.685776743444
272,2,0,94.44296558701588,80.3001937353118,530.7084786789362,88.2926824831481,92.79884908452155
272,3,1,735.4221169244817,113.11791951848414,420.29822031767435,89.92736188500223,153.73479816618072
273,1,0,479.8564922819317,62.00056016863465,76.48722601077894,76.13023491226099,89.1583841263863
273,2,1,637.7115670730338,126.39194033478176,480.5986602407985,74.4022817814655,146.08220803183067
273,3,0,668.5614370722716,210.47106697589967,49.478167857989,89.13536875332171,205.73870533347977
274,1,0,573.5804116637895,137.91862532535205,65.91586308488027,72.65732732149223,210.84138495759174
274,2,0,361.6082036416089,202.97676508841576,357.9873857754074,73.75663414896333,235.00702557087942
274,3,1,316.3493064830017,141.84901136623935,610.2544737610751,89.33873924135924,251.45743787139108
275,1,0,680.4801554100234,165.90129353656044,825.1457235780601,76.89664722708291,83.48040517265107
275,2,0,296.00510219800907,93.86096523319506,579.073691291416,83.85189059016193,209.25932630546333
275,3,1,52.896885729320886,173.56880965937765,286.0426869444779,84.49709899170081,201.42763261090192
276,1,0,363.2932059381577,80.86225464910474,87.59175808069337,87.92364216440828,278.2559814147549
276,2,1,655.2168040777115,76.00349839560309,354.03474643770016,85.81210258615596,248.83073707908716
276,3,0,149.8461473809444,59.870641132196184,622.6444828812305,78.14760973009757,137.28060372008702
277,1,0,49.71582093012778,144.16262729448783,743.0548247015984,90.51962093978254,203.37404376399326
277,2,0,526.5597562616942,73.13623004468285,481.22888897767984,78.628934963092,212.16282968426628
277,3,1,407.02171208944713,97.3569909599391,88.06501729659102,77.28969470588765,103.76574224435286
278,1,0,205.63247379338918,213.90869354094232,390.48026846313445,81.75556912332544,268.7476455441665
278,2,1,983.9556085980233,150.7801645726239,709.553804071895,77.53717343012666,148.16566409965668
278,3,0,420.31020067877193,164.78951722971092,596.7065292954935,77.29630212395816,111.52994090473453
279,1,1,638.6821802265697,79.88707497199817,506.884772354576,85.08100161916283,232.0114861554163
279,2,0,753.7907269696904,196.0481886697502,438.8609139224021,85.83906805599037,214.71885206385957
279,3,0,214.89527279787853,63.873911885677735,252.27132197592576,79.9268825805595,214.27999151430075
280,1,1,845.5225072607278,90.48383833285118,114.55659433393572,90.64000526250989,106.18634973165466
280,2,0,492.3623177250312,151.22470527843825,474.7339705395623,72.57818622530475,95.35330828429724
280,3,0,137.7386154610955,151.22844271734397,477.3069179602063,75.61869377998126,218.66865817313584
281,1,1,817.1039183108854,66.35294120597987,437.27663581434933,84.99636402556962,136.81995428754158
281,2,0,330.0562146436645,155.60479976805507,783.5784928472012,87.47914238936069,207.06561621327606
281,3,0,731.686245807777,116.78495422437571,560.9974119199978,80.40337008297786,123.57513438110836
282,1,0,704.6066282152445,146.68470459316035,316.43782086509174,89.56671413931934,87.68939604220496
282,2,1,337.6640643577744,68.7404067674375,669.7560376128738,85.2597846638503,153.60329952778537
282,3,0,679.8163993234447,121.63943615134522,660.8573554987859,80.15639879445494,170.78737483849977
283,1,0,926.1151151687959,99.00766450007293,110.13697394388818,82.83978216014447,289.06919566151964
283,2,1,396.67115789784657,69.54473993851495,299.7064898961552,81.2216050320114,117.62685130667904
283,3,0,663.1212056711415,215.5333515953469,397.09431941681584,78.10916573217585,168.32943051075242
284,1,0,146.92513101348237,197.67299485291767,365.12044868486555,78.77910569248945,223.32230995720835
284,2,1,457.7015090752719,161.00235291238837,59.0316719744739,87.55734130681603,282.9500370238578
284,3,0,654.2445460100183,208.7959268529269,136.97541962357306,80.63462860868664,211.03137076621638
285,1,1,590.5193651509996,122.50136938277798,298.6490118682836,73.41786614836437,166.42650764736487
285,2,0,192.09797589781917,174.44058285360973,186.69273604209798,72.01279497216598,200.53319855294782
285,3,0,603.347434381622,195.90053882469098,505.57607044377505,77.91880644238378,253.7550928674303
286,1,1,551.1048850893325,72.2350506417516,495.93461863353537,89.4983603483196,167.39693452890702
286,2,0,319.1751911092669,82.24975804866973,136.98685970166113,79.71563993042469,209.73038819149326
286,3,0,114.09623089650854,206.4560622818284,659.8870875205841,82.88261447929588,259.15419471872053
287,1,1,113.68870877062515,134.26160183372295,551.5799973211329,87.8646587987966,249.60549370440395
287,2,0,300.86771145352685,206.66069329357987,113.51376289055247,88.82144076017661,289.4128532028303
287,3,0,205.87640084340768,172.5216140663993,40.702716602490426,79.1526816110696,192.87140068972263
288,1,0,589.4817351056431,205.88950543087913,588.0958705318567,80.71412102117243,255.1699412191421
288,2,0,941.1391634782682,63.30857893691534,856.8448499614412,72.58024430484615,256.17042853811654
288,3,1,303.97227171924783,80.4883389166093,386.8008239215179,84.06277831598841,164.13524006357534
289,1,0,89.33012617419628,153.3929604273302,787.4485528530388,78.6955522940096,129.18017369273326
289,2,1,458.2186263559944,67.41133284564485,716.495134798131,87.81706548899744,208.0997595631037
289,3,0,373.15398003313487,184.6469615890125,486.2650304593737,87.80865667367131,217.3276625270988
290,1,0,783.1995172943829,153.2528328406939,364.5274754909802,90.5260888689417,198.14389243053654
290,2,1,612.7212738199144,94.26603015555501,547.7321506039839,82.57351217982325,122.49268511931075
290,3,0,94.10431781581042,154.15716782031808,667.3003876407943,81.58121031376382,131.39696166659365
291,1,1,671.1259906634212,72.3638349769873,388.5141767156374,74.17007988598057,122.41213493865654
291,2,0,229.77776344960066,120.19935770920084,50.11344917669138,78.9956345953172,191.89976832782878
291,3,0,496.9288028083725,119.58730334756717,732.6571359356544,73.79873425076225,190.6234609274792
292,1,1,96.43767457527517,70.96746069799373,502.8772710819855,82.45846081802699,269.6851193431569
292,2,0,567.8324965042533,209.61113853212726,47.98667732296588,72.82469640791852,92.60116993716898
292,3,0,213.5993641434016,144.31407524095107,564.9875851451466,71.74560520337218,284.11088155739424
293,1,1,838.1126838293491,106.14292462410978,72.66635865026826,74.30429726921281,110.19952800234819
293,2,0,154.6616646125277,140.7711380708655,218.75555140437842,78.17938273159903,293.3549465822804
293,3,0,688.0413584182181,207.92452189853333,129.28744861035642,78.67340561949652,201.0355218539737
294,1,1,110.42899945465723,60.51916768146699,586.5225884602203,84.01878796213838,170.4707946719471
294,2,0,502.96564001725443,124.68270055340784,26.60095843972025,77.71071269476201,120.84575270800606
294,3,0,131.02729656020244,209.132069798618,524.9594577865678,85.8062789060735,150.20832086534176
295,1,0,411.2246124186884,96.83040783566258,89.79771236613207,74.49253349928901,252.5876872117324
295,2,1,681.6065021209779,145.19694806966774,417.31987619326105,89.79510102977666,98.68873820659547
295,3,0,304.2252194202799,114.4626765731509,683.5269355941157,91.23766931682918,134.34802715005898
296,1,0,868.6705026479736,189.4584822228154,200.40124002599234,79.02731699884353,170.23383681463335
296,2,0,967.4623962788077,88.08835693988668,698.0199324936771,77.68644579819967,238.43662332327625
296,3,1,436.76448251821967,150.10075234775587,726.9968179632822,87.36059926489607,267.2197923439029
297,1,0,94.13305599979807,167.83863482240096,127.06208764282037,79.36667272106828,199.73104026115976
297,2,0,420.34420178970646,140.93495563650498,868.9756785353306,73.59063780242055,226.67000004904415
297,3,1,413.93779597969296,80.61785641074698,143.30235910916727,90.34756462027613,270.01806364309834
298,1,0,899.7917801653944,214.5634440584077,186.24618284000044,78.12379679207888,225.34563774326705
298,2,1,497.4120080077073,125.14241459273666,315.7359300812382,83.02993181080251,205.465260829737
298,3,0,190.9542846115676,133.46605651186644,485.21241112947513,82.5463260168915,127.85823857015995
299,1,1,743.1420437377919,63.79737693406699,313.1552502493651,86.86754059289922,202.98078545472168
299,2,0,285.7448727696253,168.2914892708363,497.26886237352903,87.1975298165287,239.31885844172362
299,3,0,617.4923418186103,136.03066561604606,121.16754151362842,76.18666579557107,172.23547344499033
300,1,0,607.2164178629723,140.01384957499553,255.42692318442192,70.94032331565288,188.61525914214073
300,2,0,309.00272549333584,174.4784367542899,26.550044974511522,82.84564252545523,283.1560663985882
300,3,1,203.2673972981073,133.45196073197909,84.99590972805635,83.68660353353513,200.14367153806148
301,1,0,424.74224369205103,141.2103824679638,782.3999432889859,74.84787672582523,88.03559242844516
301,2,0,856.6511450992224,149.90687098997046,777.2754693706154,83.09507332585952,255.27314942822827
301,3,1,445.9506255097416,176.85797542155822,796.6630999401684,82.5841196628419,121.6320221742961
302,1,1,293.0037500228108,90.85810523849995,219.63002993714866,77.1146648489167,201.120878666678
302,2,0,596.4660660652804,126.40775913342165,538.8711603118361,72.48643637053223,101.88514026498555
302,3,0,200.8147381094577,140.69559530777732,191.1654472280708,76.63852396738731,168.24633570611417
303,1,0,809.3067508709715,62.028600018456366,568.2848048772519,84.57574291740767,252.83012221903502
303,2,1,924.2355753952727,63.00772823420701,139.01213854124518,89.04864572720402,180.60568780431487
303,3,0,574.2184095838954,163.3104513209395,593.9996554233232,89.98666279684188,294.9356167644616
304,1,1,722.1180128596214,104.67771098612393,767.8289062723748,71.82044541420304,132.31176687419025
304,2,0,890.6114518454169,99.83650019542065,196.93104560114145,73.65049708835602,265.66729067203914
304,3,0,512.8665529361404,165.16176840405413,212.88196035927947,86.41113650189763,244.62316560785277
305,1,0,334.6454263205405,123.9399944752881,187.43707752778818,90.90927259369788,220.33094114422855
305,2,1,925.938249248819,107.19964846661053,683.0636186529109,86.57207066604101,230.10981009298698
305,3,0,955.5008004978946,121.26781689787717,119.03258874981093,84.63404496115389,238.10525852232314
306,1,1,584.1723261243219,92.13329492554527,442.75606448524763,77.23352563121986,174.0121265156872
306,2,0,650.8725427016898,176.13323941198783,206.95584893552098,79.15067535378583,140.3977926931724
306,3,0,226.29592888850544,182.0888574234343,793.3813556197288,78.4283000939512,242.7701627528997
307,1,1,890.2402662657844,191.87699739206033,164.15695749778234,90.49204255973852,163.2274044542929
307,2,0,359.97496177866145,69.60629922259974,426.920383106704,73.05124792893005,136.01898862390982
307,3,0,338.7758967099576,186.05783176493057,764.1357460864372,77.03337396606256,265.57945948622154
308,1,0,852.4357279393794,179.1656501117686,132.87216967850455,85.01720448389472,283.90983352264993
308,2,1,686.355009752546,111.60425836531253,439.39822504370517,84.09918125112111,191.65833060809658
308,3,0,151.4949896843243,108.55365639727972,700.8246623468724,88.53911263575901,112.39843092296458
309,1,0,942.9017226254823,111.16830620316655,579.4887227243823,86.2831982079907,255.65220546162527
309,2,0,936.5917840738462,108.68713087102228,749.42617314319,73.51796609221904,232.95202312696983
309,3,1,742.8628543712297,165.60330710817516,224.3573668845865,88.77840945932843,119.09952002261211
310,1,1,88.44537550490338,171.80376082001968,417.6540836466898,88.28551112802107,164.65447204894647
310,2,0,197.43887344148612,190.36642209754356,481.2607903295566,74.70175748885364,236.2099616867486
310,3,0,523.3770601979304,154.14993831055264,405.02750739866957,87.86581312988655,259.3928733800366
311,1,0,711.8801136004552,76.31042802185986,732.403566189306,84.61972064979363,231.24975561066225
311,2,0,382.54699123800435,197.04984934014885,634.1079381628458,73.1248755956365,169.83148925998225
311,3,1,880.1485029210428,67.22941365189597,838.5645033023372,84.78747579310114,217.31007767646392
312,1,0,294.6785677594996,98.68200505203195,821.7967188690495,76.94704541238185,247.91436911164715
312,2,0,411.2005296017985,81.592079219608,15.089696475417005,82.01051982884361,290.44027062942155
312,3,1,388.3970723528505,115.59451074575921,303.85231255911157,81.52238942932152,176.8146535335029
